dong_code,dong_name,station_count_준고속철도,행정동전체면적_m2,주거지역비율_pct,상업업무지역비율_pct,공공시설지역비율_pct,station_count_고속철도,아파트비율_퍼센트,station_count_일반철도,station_count_지하철,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,worker_density,business_density,station_density_지하철,기타지역비율_pct
11070650,묵2동,0,668690.7559510663,18.065597264589265,6.678577498735981,2.7570175710215543,0,30.57,0,6,1816,10723,5522,4536,1788,0.0067834046748271,0.0026738817369027,8.972757506385124e-06,72.4988076656532
11070680,망우3동,0,961818.5318018144,13.850505926389442,4.196412052345498,1.9561631797850447,0,1.55,0,0,1424,8925,5310,3717,1309,0.0038645543593323,0.0013609635879381,0.0,79.99691884148001
11070690,신내1동,0,2604936.6339994743,5.4754667071178975,4.726381142466036,1.0360404105210614,0,87.59,1,7,6093,20597,11076,15285,3047,0.005867705110536,0.0011697021571346,2.6872054807819718e-06,88.762111739895
11070700,신내2동,0,910579.9236387472,5.458857541427184,3.363263301734019,2.6769944869773203,0,99.85,0,3,2438,10939,6310,6553,1594,0.0071965127165792,0.0017505327743365,3.294603715815328e-06,88.50088466986148
11070710,면목본동,1,848365.78313685,29.141772010141327,9.723761636063758,2.7087237581089245,0,12.3,0,5,2819,20438,9534,7104,3015,0.0083737464913413,0.0035538915641039,5.893684185910304e-06,58.42574259568599
11070720,면목3·8동,0,1613531.430220525,10.423584819508529,4.688036661220445,2.319361571354545,0,32.44,0,2,2142,14415,7835,7438,2413,0.0046097645578167,0.0014954775313272,1.2395172244734395e-06,82.56901694791648
11070730,망우본동,0,2945831.542387538,7.051761116404236,5.864877128926129,2.1533005013327235,0,60.39,1,5,4652,21288,10521,12164,3913,0.0041292245754487,0.0013283176392412,1.6973136202929736e-06,84.93006125333692
11080580,돈암1동,0,488925.34809077566,11.095543156974486,2.5897272934811384,2.756512531128955,0,92.68,0,1,1739,8136,4390,2164,625,0.0044260335619865,0.0012783137598158,2.045302015705439e-06,83.55821701841542
11080590,돈암2동,0,518117.1719194885,14.23838528624071,2.2456980900704786,3.774425044516599,0,94.46,0,4,4249,13659,5518,2852,940,0.0055045463739004,0.0018142614275828,7.720261393969716e-06,79.74149157917222
11080600,안암동,0,1378526.3863605345,9.069868282236484,7.088490873680119,11.048804608578838,0,35.17,0,9,1093,10841,2981,14041,1839,0.010185514139463,0.0013340332243054,6.528710722538819e-06,72.79283623550455
11080610,보문동,0,552588.386634134,17.816342342219734,9.907636515233277,2.972274605870041,0,60.1,0,10,1935,10426,3809,5597,1587,0.0101286963955043,0.0028719387492702,1.8096652484374383e-05,69.30374653667695
11080620,정릉1동,0,411654.233031389,20.7431554513967,7.683109851090101,1.4061200720597384,0,78.01,0,3,2847,10338,4592,2333,1084,0.0056673776503239,0.0026332779138238,7.287669503202632e-06,70.16761462545347
11080630,정릉2동,0,1094064.485333524,17.476598295985575,3.7810712093957872,1.7309923790768278,0,38.21,0,2,2836,13028,6685,3403,1332,0.0031104199483556,0.0012174785104936,1.8280458115519783e-06,77.0113381155418
