행정동코드,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct
11210730,8405319.648705227,0.3626554211777201,0.2797376915180213,5.835557931471934
11210780,776224.673639559,11.353350834991891,0.0,66.33352569286734
11210790,678233.6594675132,0.0,4.988553767967648,73.2255755977357
11210800,1195623.7918733344,12.051003627148654,1.8958259491041,42.82294765564802
11210810,972388.6435223812,2.343655939367352,0.0,53.339548566277614
11210820,2604428.7897035293,0.674051987561247,0.4766885313029876,23.69457439906774
11210830,1359451.701393907,5.382577264603175,0.749361381471236,43.110251192418666
11050530,1136335.576785331,4.5183502888975,0.0,41.214152658693926
11050540,738037.4710945713,0.4542484943248158,0.0,67.45856005273303
11050550,614514.7898448854,2.7791605722469965,2.7373854995822073,56.75565000324606
11050560,545550.9442046662,0.0,0.0006951495341933,75.64041063834169
11050570,601876.0500341719,0.8518824847258214,6.81880251803018,62.26534015573462
11050580,2313505.9769072123,0.335727016810377,0.0,25.052258345582533
11050590,1092122.6180825029,0.0,0.0,13.399897950824782
11050600,595014.1374442762,1.2509222943796905,0.0,77.30239869111102
11050610,1388063.3041620322,0.7361176986208269,7.558800486768867,42.559011215033
11050620,1027578.0276492558,7.289499355232401,4.402275027722058,47.725321369732654
11050630,2393800.147748933,8.197287843195358,0.1284919328048131,22.118008842833785
11050640,568877.0831126112,2.017567518662972,2.795829929196106,83.03102664982424
11050650,1657549.845081507,0.280935056874246,19.56747136004779,28.521711911379683
11050660,1196438.6389968407,0.0,15.381690455277116,34.089116201397204
11050670,1180042.0616848983,2.806360379747071,6.220232072995292,41.39618837159269
11170510,1392811.2053147987,3.8312382749977134,2.0147236480816573,28.24196653648523
11170520,1008908.9779790372,0.0,0.0,28.616781626431383
11170540,1040133.0563558808,5.693899337022718,3.184185080708377,30.00483690810894
11170550,524509.5685509316,5.297603028933543,0.0,71.27866921702875
11170560,1012489.653816002,17.179598253855083,7.775767244610258,44.38832907900433
11170610,1151257.297165733,13.892138700026075,0.0001756733196299,35.15696128382887
11170620,1025588.6955039868,1.6044476613350571,8.98734159496366,53.60696995252505
11170640,782536.6278120531,0.0,6.024139239190035,62.67738158340074
11170650,828431.6825387753,0.0,0.0004821368901723,45.85385619480662
11170670,727426.365194894,7.214162979522515,0.0,51.155448367903745
11170690,2661396.053903932,0.5293860625970606,3.7908370294248295,23.634151662936905
11170700,411005.8069986949,0.0,0.0,82.63026059252738
11170710,1703383.6930640044,14.89099902554434,6.4565531329552535,42.78608331423738
11170720,1320340.533352408,2.6657120955480074,0.1471007013769803,47.33808953508791
11170730,3061068.0749830743,1.7873865679748733,2.8799885817451463,26.91379042861032
11170740,1446965.102774495,0.0,0.0,13.94305534232168
11180510,2512893.573405291,6.159608389129012,0.0,14.36638307717625
11180520,2061954.428017948,7.577344151649504,8.33568683673591,18.34891060834495
11180530,617183.7360351736,8.344719441362468,0.1962374312881075,63.465953877792835
11180540,935000.1938821484,12.948524224219634,0.0,51.97869872723879
11180550,591055.0283972009,9.67231758108333,8.700219385501937,53.16839528929157
11180570,1523382.6598159892,13.92993313092325,0.1526266394748958,41.44185950474505
11180580,1308902.9094964885,0.0,1.8575755105383636,25.19096282767225
11180590,1261411.9901715547,13.628530595352414,3.3307595836609423,21.323340006608237
11180600,821722.6666660153,4.244640150041663,3.004792119299033,45.81953036438766
11180610,1386994.2152729786,2.2279777974864,0.0,31.359530664113628
11110510,1141604.8094480457,5.493892056782349,0.0,42.88363277057341
11110520,2004817.6052196836,2.606577561666578,0.0,27.84191350543148
11110530,1134176.5210755498,0.0003515946428952,0.0129321848572794,44.05919925199552
11110560,6983547.661896055,1.7849176236757334,20.164088175240764,10.98151156722052
11110580,1527085.795220666,3.508142117950692,4.170077272845312,31.80791639571464
11110590,500031.86029877455,0.0,0.0,61.10219329698673
11110600,2183269.8944540583,1.3333345260677611,0.7636642699263325,29.37209556597743
11110610,623460.8273056211,8.017539540698843,2.339853950896386,55.686215028582986
11110640,1519296.2566046962,4.119413030484885,0.0,16.812333276053415
11110650,5402703.051756742,0.7079495036855027,0.4957276578673183,13.81255510216979
11110660,623135.7878830926,22.889160375507,0.0030860077723663,55.955738034912
11110690,906905.9404916682,3.0370007265539476,0.0960891048444442,45.93848619653749
11110720,666359.1254915161,1.9583279697952032,4.821261519649557,57.3810855743705
11110730,719457.0571090353,2.7314140842186694,0.1828573683827591,48.842862440559145
11110740,809227.7815418701,13.312151508044115,2.519708147072332,35.19016647100508
11110760,5211971.799210906,2.0165489252247095,0.0,14.246635115764846
11110770,1450319.2204915695,8.129887847037752,12.374926103452498,36.23804369577819
11110780,919098.3199967808,4.255463032590074,3.5757800808636926,48.51448185666289
11110790,1263281.378516158,13.158510285548372,1.0715710025378549,45.631359264430685
11100510,1175793.51193257,2.8009460421192385,0.8755515399194875,50.76758648145601
11100520,541201.5221578416,13.362274854575425,0.0,72.08766098882417
11100530,504813.8052246518,9.249867003780508,5.376358702773999,65.93432331983762
11100540,554876.6520248223,0.0015179485540952,0.0,52.741359018689025
11100550,1040874.0911103452,6.215203044490384,0.0,43.812485987753874
11100560,1092832.290049602,0.0,0.0,47.54448266531572
11100570,1951057.9849420784,0.9700036977918948,0.0,28.0351730209517
11100590,1122189.70950916,3.5780362990101295,2.3763399427057017,43.08167461224856
11100600,654452.8207008939,4.214248801076817,0.0,62.360293518299734
11100610,655496.1780469948,0.0,0.0,54.037458437500355
11100620,1140194.420503419,11.179999395089672,8.235854220243139,36.18816613035903
11100630,701487.7162294338,10.619893764541816,0.0,49.20784067401982
11100640,8451608.098955708,0.958621281315888,0.3883858280657563,8.827954958407885
11100650,1119049.445452147,4.215069391410333,9.1243021758297,41.173041069937234
11060710,766929.290029277,3.3479342498450757,4.973878849747091,36.50737488321012
11060720,521804.7611203385,9.05699750583583,0.0,65.00842517203125
11060730,1113627.0713122557,1.2460641050732577,6.924109990352406,43.74729996786697
11060800,1204417.8325787669,1.761729550468676,20.32693195653999,43.236717471321846
11060810,1618425.7646379196,10.800239182214511,1.869379515230555,57.49757586441344
11060820,1181724.0284117644,5.866159275997195,0.5867288921354061,68.65119616815188
11060830,1126713.7593756025,6.515586205332085,0.0,67.1178666051989
11060840,977583.5824758912,1.297235989625142,0.0,38.28646994907651
11060860,875759.2572025063,7.858221021807232,0.0,66.39820497207245
11060870,1342189.4548280044,12.597011765452852,1.5158481745488923,52.31476374318365
11060880,996656.4705691908,13.383766436147477,2.0982932251531703,60.709199812824025
11060890,1039619.5395760516,0.0,0.0,69.44068222691745
11060900,723901.6618488082,1.50105969811553,16.871690677099004,43.1267402805504
11060910,788254.717877253,6.541668836167054,6.723796324711892,64.5304351196569
11200520,600578.2586440317,21.1475870586711,0.0,57.60691523004753
11200530,1482881.137870706,3.150314323691799,0.6196621354429057,61.59293256552702
11200540,778668.5661219177,9.857419960481312,0.0,78.62640813270333
11200550,637209.8714662027,6.10522764214668,0.0,74.8053064051357
11200560,939577.660193645,1.9848002808325689,0.0,72.26918003587566
11200630,635182.6549302198,3.3615892427583884,0.0,75.8741561655731
11200650,907699.1400302476,3.200664433027437,0.0,49.99420067887841
11200660,436154.8714182475,0.0,0.0,67.91476227660547
11200670,682209.6161497799,0.0,0.0,38.998551879446666
11200680,1544928.377728226,10.276482272107474,6.68694522602494,42.09688407926818
11200690,675291.6992149056,6.879886277887397,2.4359762049609923,57.01528883445254
11200700,977393.3092370136,13.6331843945677,38.582542267888854,32.56890785486975
11200710,1708333.586888482,0.0,2.0136334269851375,53.95953783174144
11200720,1613472.1214905106,9.759692679198734,3.5630082282979543,43.74974223754108
11200730,2763246.319930862,1.9519260055507688,1.890920931410207,20.14301311668339
11140590,790614.5593206272,12.49158062926805,2.230289460622715,45.90405621821464
11140600,848212.579055086,6.625045773329981,0.0,40.46070295171674
11140610,501840.0220050944,5.583299843208052,2.5190478767175866,65.87756297746074
11140630,797892.6144117479,0.0,2.7562415370316664,64.73642563267265
11140660,1679006.6469228405,12.817542307200158,0.0,62.65896526870485
11140680,1712417.1153940752,1.433778737626725,7.567538266116013,29.04500867628545
11140690,1101022.9889607695,1.141372784764767,6.8423668122057855,37.17001585974844
11140700,676421.7561049914,4.516881838031827,2.978834887493112,49.34273852631858
11140710,647450.3623782796,1.525863291156577,0.0,74.40070804063934
11140720,859268.4107732989,10.297556679913884,2.2390015749193406,48.29141211542466
11140730,1978756.329558343,6.6987434061467805,10.742097767411485,37.157162176724064
11140740,8402553.649212899,0.0,1.2739856652568238,7.317003582612264
11140750,625028.5229986617,8.37246957129875,0.69509776757353,66.65093005498022
11140760,1478601.042361779,1.161410418226768,2.827722449382772,43.70975883729907
11140770,1019224.9155019666,3.701391501150306,1.339636115813861,72.55367094646245
11140780,744347.7781928156,5.760626212995149,3.8792457473665576,66.37992757402091
11130520,982832.7190838822,2.667491162686571,12.235572894981042,35.10846760206508
11130620,1235652.5110054675,0.0,0.0,45.27584906721119
11130640,1192527.8430022737,0.8739505170591553,0.0,41.37278898755296
