행정동코드,행정동명,행정동총면적_m2,주거용지면적_m2,상업업무용지면적_m2,공공시설용지면적_m2,주거용지비율,상업업무용지비율,공공시설용지비율
11130740,북아현동,458603.463849287,10893720.2888145,4315043.867057821,1885053.6501256437,23.754116895188897,9.409095672412745,4.110421744972117
11130750,신촌동,2718268.2848514514,23565282.992030624,22888962.2383426,22311324.342205513,8.66922633183664,8.42042059126384,8.207918426059548
11130760,연희동,2927088.2460902976,63301389.488980316,13931903.676134385,7452432.488012786,21.626061179922328,4.759645936450049,2.5460224842783528
11140590,용강동,790015.9806621224,8977566.347161928,8615331.697717223,1002715.468547166,11.36377816007939,10.905262562532728,1.2692344118238943
11140600,대흥동,847570.4840706903,12416508.455899063,8591027.158078363,5252662.840247133,14.649529082543514,10.13606221492942,6.197316847349113
11140610,염리동,501459.55023212946,10087289.487546433,4140331.674066283,2682772.719886141,20.11585876244046,8.256561615288195,5.349928461117681
11140630,신수동,797289.6461760341,13193321.105393775,6470223.200281319,1675494.784693431,16.54771408191699,8.115273077123033,2.101488201595807
11140660,서교동,1677742.208858603,35316152.3759122,43257538.64897411,2468317.7103723506,21.049808599581212,25.783185533850858,1.471213931043429
11140680,합정동,1711131.480088621,21526486.55387781,9830624.287204877,2441185.667265204,12.58026446498602,5.745101648586198,1.4266499656348868
11140690,망원1동,1100198.2831516492,21671512.83720885,7212358.207692987,1178800.2476459828,19.69782462769185,6.555507600895656,1.0714434531466173
11140700,망원2동,675915.0220603489,15500321.19402127,6426515.5392862195,1483599.056540879,22.932351979354777,9.507874998393556,2.194949081052405
11140710,연남동,646962.683424097,26625540.38700034,7022762.431853669,1308184.3449824508,41.15467718490769,10.85497295560416,2.0220398772596746
11140720,성산1동,858622.7767544005,24163789.005233083,8691319.810467929,1566967.194307593,28.14249710049896,10.122396057697388,1.8249774368096068
11140730,성산2동,1977273.225923417,18051328.539219253,8111809.2547295345,5013007.196257317,9.129405234721167,4.102523186162699,2.535313344930449
11140740,상암동,8396291.145079477,13669973.54909189,16615820.896880507,11457582.531391507,1.6280966575465856,1.9789476817532663,1.3646004329073385
11140750,도화동,624554.4931728917,12123155.99119404,7200013.359490708,1404695.5130151594,19.410885877396225,11.528238829750237,2.249116015287886
11140760,서강동,1477486.1303479704,18703529.5688443,7911867.957143034,5300677.357918233,12.659022094805948,5.354952438896783,3.5876325665878452
11140770,공덕동,1018450.1657506932,29214622.84647758,13524897.889319347,2871222.0276341233,28.685372960731627,13.279881867710465,2.8192071877348694
11140780,아현동,743782.7088935665,12300142.608468607,6885888.303345618,3668777.5252925023,16.537279586353932,9.257930066146471,4.932593190758748
11150510,목1동,1432068.1548850827,8531056.083086222,10491032.14634496,4136694.3632063987,5.957157872678764,7.325791101881474,2.888615565603685
11150520,목2동,1020612.2424162788,30149127.190188356,7374159.401133697,1344984.805555669,29.54023667089365,7.225231184446233,1.3178215483398912
11150530,목3동,531463.9500147799,20797192.569215998,7365929.064408671,1497239.4660118276,39.131897033914775,13.859696531070124,2.817198543702145
11150540,목4동,577073.8617576781,21893808.086839005,8189154.01700859,1330761.111999549,37.939351507195006,14.190824710143149,2.306049884058612
11150570,신월1동,621951.4510105938,22080569.088217337,10422821.033350078,1536078.1222498273,35.502078260833954,16.75825503166572,2.469771747865354
11150580,신월2동,606373.1224224624,15856321.31215301,6028941.768473643,2362584.6909504975,26.14944615092265,9.94262698252192,3.896255628072637
11150590,신월3동,917379.760310372,15971435.038697906,5585068.953763221,3486868.63509418,17.40984020978878,6.08806646428918,3.800899895496372
11150600,신월4동,469534.5188639525,12541617.459685605,4810804.77379447,1342301.4761183674,26.71074640056344,10.24590222979623,2.858791893226702
11150610,신월5동,637843.5041681058,13465822.30326921,6364792.342142035,1657111.4736174184,21.111483013112643,9.97861121191974,2.5979906713617344
11150620,신월6동,443965.829853491,4498463.580211752,2429667.6044612075,1113063.213157471,10.132454521773102,5.4726455080180365,2.5070920740111524
11150630,신월7동,1229742.6291137673,18074451.659438837,5462707.827977271,2630297.5127296387,14.697751571371048,4.44215537353052,2.138900815876573
11150640,신정1동,747026.4143278865,9368492.280644184,5448610.980155242,2129484.9152810643,12.541045538628229,7.293732692246843,2.8506152854005857
11150650,신정2동,525516.3905447104,7020585.250622579,5572300.55365716,1950500.1650373049,13.359403011855772,10.603476226272097,3.711587688093923
11150660,신정3동,2754548.01680671,25493594.373974115,8549130.043809526,5314080.989017772,9.255091658749992,3.1036416833714715,1.9292025249130615
11150690,신정6동,940200.9858627926,6673395.23113024,1493918.866255893,3074051.721740189,7.097839006205973,1.5889356517585131,3.269568707077274
11150700,신정7동,1233234.5357700682,8710608.187524056,7881800.071091158,3323642.2010700656,7.063221094505673,6.3911606774534,2.695060918801374
11150710,목5동,1765073.5205782815,16872496.150676653,6513458.383630523,7529957.612582516,9.559089722873871,3.690190979408356,4.266087233644249
11150720,신정4동,996421.2101886552,32448002.30453697,15990448.21886082,2162229.0855058935,32.564543962681704,16.04788020904664,2.169995041651625
11160510,염창동,1733196.0007027274,13042925.59378653,10430208.490398081,2859562.138928618,7.525361002736132,6.017904776014446,1.6498781082861969
11160520,등촌1동,650269.1672525492,8827222.42673928,14377926.06059357,1381955.047612201,13.574720856034366,22.11073011710168,2.125204634030391
11160530,등촌2동,910005.5269936752,19252831.360253137,4690942.039667448,2435578.2645015744,21.156829040211917,5.154850053674511,2.67644337562194
11160540,등촌3동,1059596.5790403178,8557320.820162784,11279243.123444086,6047260.2294001905,8.076017787744458,10.644846677081343,5.707134534991823
11160550,화곡본동,972031.8907713532,38010254.47430693,8705768.427362224,2009741.4715026834,39.10391709899971,8.95625803023169,2.0675674230275085
11160570,화곡2동,454291.5865664552,22722178.10749274,6165150.972512112,1287914.14094852,50.01672665617124,13.570911623322027,2.834994481589678
11160580,화곡3동,521482.3815115427,17722905.13800294,5930429.725255542,774483.9684591648,33.98562591248474,11.372253283161545,1.4851584558126094
11160590,화곡4동,851431.6652886255,25699304.88193119,10967947.725789296,1445809.812682176,30.183637665413137,12.881770989890642,1.6980926028773702
11160610,화곡6동,1037160.7448248954,20705876.681074604,10423968.423442613,2440934.0954173706,19.963999586747175,10.05048491803698,2.353477132254437
11160630,화곡8동,592893.632388941,28649449.59429212,6331215.005813707,645152.3489377663,48.321398694830215,10.678500594286024,1.088141807727399
11160640,가양1동,4967111.377800222,9759023.741952093,35116642.92177665,32848962.276723675,1.9647281890171868,7.069831991029103,6.6132928735073895
11160650,가양2동,823278.047801683,3359792.1463973536,1704476.3988177006,2022329.9711471633,4.080993238394575,2.0703532705250596,2.456436165821728
11160660,가양3동,472283.6424196507,3439030.5960976165,4061809.0010308926,1911035.953467936,7.281705922480041,8.600359267623642,4.046373369353057
11160670,발산1동,2885594.7091239244,20505983.78674326,21151182.66548197,8387749.425230012,7.106328453509309,7.329921488490508,2.906766289357579
11160690,공항동,10853939.253527034,25601975.121201903,18935054.379046667,5864714.730729778,2.358772656008963,1.7445329236473883,0.5403305282756226
11160700,방화1동,1474547.8069130369,29779610.606457148,13576213.179210398,3928036.526304664,20.19575795836739,9.207034940177474,2.6638922847323623
11160710,방화2동,6153142.828359423,26847138.667776138,21110260.22702354,5459971.182673538,4.363158700630103,3.430809395440613,0.8873467323899742
11160720,방화3동,2557074.204477931,11479959.805046508,2344123.44606194,4751017.753633044,4.489490287353758,0.9167209312725172,1.8579897858705445
11160730,화곡1동,1196882.0128629426,46888228.29418483,20884693.54904162,2051575.8478189558,39.1753136819461,17.449250071931,1.7141003254878773
11160740,우장산동,1260677.9668300026,26601005.004397485,9235089.930753183,3011914.9650324793,21.100555180865253,7.325494831939501,2.3891231894898532
11170510,신도림동,1391772.8367334749,11459857.757592568,15179082.239630643,3627852.3056187155,8.234000158020857,10.906292922957402,2.6066411197774015
11170520,구로1동,1008158.1865774865,5735870.235307289,5073439.570577467,1503743.6903652272,5.689454603130809,5.032384439391273,1.491575142061945
11170540,구로3동,1039355.177661106,9252253.917711917,25951665.88194694,2558908.179412973,8.901917377784713,24.96900620666248,2.462015136318814
11170550,구로4동,524117.755468053,11895841.469240716,10353587.760281026,2517612.0162930195,22.69688699749805,19.754315995333833,4.803523616643584
11170560,구로5동,1011733.617569924,15885610.665015835,13726087.28841694,3976566.3134105797,15.701376715316997,13.566898489926167,3.9304479403994375
11170610,고척1동,1150403.1187430983,15495793.94810962,14095108.179267427,4383808.220679487,13.46988172723309,12.25232090353457,3.8106713631558358
11170620,고척2동,1024829.7435687426,24596462.247766063,7157908.423204152,3026794.114143421,24.000535115339577,6.984485440750696,2.9534604485651252
11170640,개봉2동,781957.1267328948,21144132.208793238,5928402.395498214,1382162.9752267362,27.040014709164186,7.581492888577855,1.7675687425493123
11170650,개봉3동,827818.8890789909,20068181.55434571,6108462.587186488,2272147.661805,24.24223682147798,7.378984301726432,2.7447400533864728
11170670,오류1동,726889.7278929004,17795377.196646508,9360505.592000213,1388834.505062691,24.481536213521057,12.87747677922804,1.9106536408055024
11170690,수궁동,2659440.627180626,25755858.799824804,8267498.947191979,8209506.214949132,9.684690282831983,3.108736048736936,3.086929684026201
11170700,가리봉동,410698.9724840274,14585689.522161556,7172367.541723087,1088654.3677659235,35.51430731356118,17.463806881089848,2.650735552566455
11170710,구로2동,1702114.6044065831,31712790.362573743,29066934.05668206,3177046.373364792,18.63140723924987,17.076954737025957,1.8665290604638352
11170720,개봉1동,1319364.5862149764,29061139.22720663,12903612.995411376,2457739.2791321953,22.02661760884298,9.780172311907778,1.8628204097724153
11170730,오류2동/항동,4504714.3288036445,32353495.115737434,13740970.773046171,8192642.003793526,7.18214136440697,3.050353423120502,1.8186818088349936
11180510,가산동,2511019.6922600977,11834934.952374374,54439314.91908545,860457.8256051088,4.713198780899279,21.68016248016206,0.342672671288625
11180520,독산1동,2060413.4735964937,15105639.492713088,26037054.298014753,3955191.080124108,7.331363188159456,12.636810344948165,1.9196103747177704
11180530,독산2동,616721.2892122008,25112230.69294132,7967999.280453572,1617490.4717806776,40.7189294940988,12.91993550381873,2.6227252084111745
11180540,독산3동,934299.236753367,27982531.990342226,14167226.096176792,4397007.15301794,29.95028882564415,15.16347818650376,4.706208653554371
11180550,독산4동,590611.9944669963,18727305.99475,6913450.767515026,1023713.8385355901,31.708306248759214,11.705571224902297,1.733310274979178
11180570,시흥1동,1522242.0314234912,28763497.925529487,21609589.583144933,4911043.45014008,18.895482670802313,14.195896011974654,3.226190939917502
11180580,시흥2동,1307917.9447543644,6717022.147823496,1801512.1216556055,2874706.790384019,5.135660210767272,1.3773892535696812,2.1979259493407346
11180590,시흥3동,1260466.14764501,12378457.878234778,11767792.286418814,2516750.0363589623,9.820539727593678,9.33606373198134,1.9966819744117115
11180600,시흥4동,821105.9386114429,21982072.806705706,3853138.6596367443,1952311.703395098,26.77129925997026,4.692620621101238,2.3776611659837905
11180610,시흥5동,1385952.4856133447,23664562.873479374,5861258.057615886,1763680.2806529244,17.074584532388762,4.2290468962375884,1.2725402197842437
11190540,여의동,8431315.760253912,9588486.707886243,26141799.06742422,11598870.728747075,1.1372467809932294,3.100559842706798,1.375689282499102
11190550,당산1동,744759.1147104842,9507832.426853348,20883562.453726612,2297931.218754175,12.766318986977955,28.040694019360657,3.085469077672809
11190560,당산2동,1580150.6576499194,12540231.410825262,15564465.16906863,2593504.7568641934,7.936098592950455,9.849988096841916,1.6413022038806007
11190610,양평1동,974200.448288198,6445251.587971059,17576647.349516183,2224316.985675745,6.61593987078967,18.04212611521657,2.2832231185934795
11190620,양평2동,2872495.765241954,8220677.095618798,19985334.144899365,8714469.669981884,2.8618587345163102,6.957480803532524,3.033762408087607
11190630,신길1동,722392.3817793673,24520474.992947403,8825189.996655263,1934964.0067189895,33.943429653216405,12.21661553921349,2.678549851194257
11190650,신길3동,519701.8126124086,14395060.812910317,6677592.051716536,1553262.7469630078,27.698692718715012,12.84889120965344,2.988757609205078
11190660,신길4동,322364.478602302,9005932.49864388,2771922.3735710275,1426908.1934009104,27.937111860746956,8.598721501790282,4.4263815901418635
11190670,신길5동,494289.86478482984,12827278.196148396,4146542.0080651813,1755714.7171607264,25.950922950306214,8.388887378603686,3.55199416829032
11190680,신길6동,617898.9496416408,14496407.039484175,7488128.417078431,1966881.8553111253,23.460805440584696,12.118694199789912,3.18317721117967
11190690,신길7동,646693.3288146224,7159603.902942288,4814108.509579659,3046338.370575516,11.071095964552034,7.444190770305048,4.710638311608071
11190700,대림1동,498611.8130900599,16079876.212858874,7987643.013162185,1702230.0930295899,32.24928850603567,16.019762876575584,3.413938555687871
11190710,대림2동,572120.0235324813,20390828.532905813,9131306.920782674,1163904.068864627,35.64082306891703,15.960474280208892,2.0343704484913
11190720,대림3동,921021.5398362548,16221310.074545525,15979511.64189075,3132866.8181830016,17.612302615017512,17.349769740164483,3.4015130837656447
11190730,영등포본동,845748.9302889162,19588114.164350636,10377205.521877497,2588493.2939165737,23.16067270420211,12.269841734629852,3.060593045068728
11190740,영등포동,1371086.5816971257,8298490.516114608,47747027.7895193,3006640.901696152,6.052491962865517,34.824225126919565,2.1928891594683564
11190750,도림동,585455.3412494983,17998719.56462226,6990144.353263944,1440628.0128354616,30.74311274743654,11.939671330601143,2.460696677155298
11190760,문래동,1785402.7320093953,8294736.388346144,40569630.22567877,3373207.6491971626,4.645862941528475,22.7229574024564,1.8893259143838992
11200520,노량진2동,600124.1255213493,23694381.575690743,8923718.97404397,1351991.3870344304,39.482467989612296,14.86978875627041,2.252852917485874
11200530,상도1동,1481755.498568926,33691323.31084812,10128924.26579056,7161634.956891652,22.737437683468745,6.835759526840317,4.83320963803295
11200540,상도2동,778079.182985511,21157647.567199275,8131032.804588702,2034251.5361112861,27.192152199750165,10.450135387750263,2.614453105281403
11200550,상도3동,636728.6622762942,30461994.027584452,5412267.9426148,1812849.0838895948,47.841405346326546,8.500116711043027,2.8471296979292404
11200560,상도4동,938866.7184147204,40181645.624812156,5136625.037265181,3066449.8510785433,42.79802962092319,5.471090769878806,3.2661183860646954
11200630,사당1동,634697.5965846108,26230912.867754627,11822779.219477378,1496146.1192992304,41.32820576114757,18.62742081126078,2.3572582082399314
11200650,사당3동,907007.0835460091,17586651.22896937,4779127.998529763,2583999.629190278,19.389761720727797,5.269118714977859,2.84892993237489
11200660,사당4동,435822.36383206456,15086430.597763931,3274731.7899375497,947028.7205425956,34.616008378076685,7.513914066143247,2.172969537899882
11200670,사당5동,681690.2713847598,9700380.13490799,2549684.353183986,1858958.236093845,14.229893753952226,3.7402387274863904,2.7269836671097383
11200680,대방동,1543763.0700794023,27407175.1182983,12327218.824210301,7677228.618567925,17.75348539519645,7.985175356977713,4.973061454419332
11200690,신대방1동,674784.6244719744,17123056.606479853,6023518.793250051,2262116.371194168,25.37558798094846,8.926579792720549,3.352353164484588
11200700,신대방2동,976657.310568742,16216767.047737774,8102360.032370086,3540689.221796618,16.604357405868573,8.296011246413336,3.625313795823378
11200710,흑석동,1707033.866053747,32652566.765228298,8588244.36468187,7294386.6541540995,19.1282477838083,5.031091963357371,4.273135289938314
11200720,노량진1동,1612248.6330196003,22112851.005954552,17478921.39857072,2968147.2556480183,13.715534039274775,10.841331194577744,1.8409984631768233
11200730,사당2동,2761137.42801799,18860656.03382895,9565515.275229929,3834134.956623224,6.830755992963224,3.464338709897639,1.3886070710270502
11210520,보라매동,749326.924434749,30226941.167747132,7376056.840161086,3141214.5379345124,40.33878962850384,9.843576414560545,4.192048137472268
11210540,청림동,296933.9104723308,8385950.5829865355,2003598.5299378857,749894.8746505678,28.24180831905342,6.747624502539217,2.525460542575669
11210570,행운동,717700.2657625523,22564100.998635035,8103458.786309664,3199226.30897104,31.439449133630752,11.290867752013144,4.457607808702538
11210580,낙성대동,2261134.373164907,17659506.02350032,7810805.060532321,4972359.69623369,7.810020595451092,3.454374562268737,2.1990553747028683
11210610,중앙동,384442.6728190986,15498012.852267887,6327880.681197897,1180148.7446421178,40.31293596681593,16.45988109175256,3.0697652161976374
11210620,인헌동,1088265.8195931085,26279378.756938078,6156544.290456971,2171849.6497235764,24.14794095689201,5.657206336553729,1.9956977519845371
11210630,남현동,3278571.494441279,18116498.313444886,6298192.656939669,1806090.157405343,5.525729222059325,1.921017329534545,0.5508771611256656
11210640,서원동,647053.8801459006,27354473.73950448,7280259.663850415,1490646.8564311315,42.27541875390109,11.251396347718105,2.3037445600280053
11210650,신원동,544575.0226685876,23749440.67768896,4228822.408485297,1756452.887193758,43.61096210639498,7.765362406382039,3.2253643925617275
11210660,서림동,940554.7989477152,23682882.21364213,8604225.513081366,1731239.667457627,25.179694197656893,9.14803212179418,1.840657949323658
11210680,신사동,640559.5204267779,27951706.45264234,10716754.003258394,1948775.0604610993,43.63639218728541,16.730301652714914,3.0423012980319335
11210690,신림동,540840.5042011158,15010983.709712079,15164917.89205995,1850588.1122619677,27.75491774952219,28.039538041738005,3.4216892002116244
11210710,난향동,820791.9469069774,10067881.162629982,1815801.9954776417,943137.9495808909,12.26605743461443,2.2122561049973744,1.14905848325505
11210720,조원동,666117.3511987159,17261991.933362905,14426420.173139533,2308435.367983704,25.91434062226269,21.657475439092487,3.4655085381420316
11210730,대학동,8398948.30479121,20240602.099321358,13263565.256164968,33978490.069896095,2.4098972115086164,1.5791935817248357,4.045564853698759
11210780,은천동,775637.1496100364,25228263.223105595,9479291.814718269,2533252.64057007,32.52585727203692,12.221296800293965,3.2660279898193405
11210790,성현동,677719.138262707,15638871.123426579,2920277.0204840936,3274271.788208128,23.07574073164866,4.308978241296315,4.831310794323339
11210800,청룡동,1194718.0123688118,25183708.298444502,13191281.494388482,5139822.13390628,21.079207007611636,11.041334739930504,4.302121572366155
11210810,난곡동,971656.5980450248,32707217.060689893,4927358.680347561,2916516.6148668146,33.66129260738504,5.071090640727823,3.0015919417774266
11210820,삼성동,2602463.7178967516,25913379.14725483,6929049.758471619,3043280.2936860695,9.957248959534928,2.6624961995902523,1.1693843309929313
11210830,미성동,1358429.7106797148,28359592.35766878,9871960.1681504,4995306.18023381,20.876746242158195,7.267185111264084,3.677265110562341
11220510,서초1동,1381640.311498347,21917110.890347652,21476571.771730673,4117697.3629639354,15.86310902189819,15.544256774355391,2.9802961948167375
11220520,서초2동,1229992.4989059705,6562844.490856326,18091159.69278597,4933932.588007804,5.335678466896112,14.708349610975139,4.0113517703533486
11220530,서초3동,2996312.161498385,28556747.536894538,42912418.485011384,8966566.995817816,9.530631655753112,14.3217449224489,2.992534326374675
11220540,서초4동,879108.4600329077,9833999.855171815,13808624.690501897,1707332.816584398,11.186332861366957,15.707532481242415,1.9421185146147808
11220550,잠원동,1755541.6450200342,16003523.651439043,13003906.687920185,1601032.8232261976,9.116003426541562,7.40734731346791,0.9119879484305408
11220560,반포본동,971806.9766001288,10626109.016817346,1816948.2291675978,1927459.5742240075,10.934382313237592,1.8696595856146243,1.983376967478906
11220570,반포1동,991618.4379388732,17274387.826336928,9803182.771697033,2169179.056558032,17.420397973077808,9.886043256792826,2.187513839563911
11220580,반포2동,1394982.7278886442,8128188.412582052,1155212.0104601067,2222547.874705851,5.826730503598674,0.8281192213817307,1.5932440096012916
11220590,반포3동,1250766.2395342449,8337769.990675395,3632064.149078426,1039145.8210442972,6.666129710840436,2.903871270486897,0.8308073788682128
11220600,반포4동,1426067.0123753326,24166922.373378158,18122943.305948,4920031.31036071,16.946554519289002,12.708339193514803,3.450070205442622
11220610,방배본동,677002.2395720058,18099961.977570456,11356148.678490551,976284.1746938155,26.735453621265822,16.774167077600506,1.4420693428001254
11220620,방배1동,688726.8297166858,19260057.985506512,10269134.74705283,977297.4014130046,27.96472731203069,14.91031611368637,1.4189913318971834
11220630,방배2동,1902603.3492622387,34347702.14122253,14033268.151689928,3052077.418481348,18.05300203772969,7.3758243709239375,1.6041585439575907
11220640,방배3동,2373348.9591862126,20225299.997485343,7912978.185310675,3926896.1190812727,8.521839959185904,3.3340980704430088,1.6545801677759806
11220650,방배4동,948814.6546252748,29862263.104043044,14946330.905294804,2434000.6109332694,31.47323131917356,15.752634966623395,2.5653067214634815
11220660,양재1동,5760998.857359762,33284231.344330754,31572204.535949387,6268205.526841644,5.777510492266398,5.480335149800529,1.088041445943687
11220670,양재2동,7556516.713944547,18818688.952387925,49503749.28981252,3622118.6675467375,2.4903920238356037,6.551133434067569,0.479337081444232
11220680,내곡동,12699154.071999604,22106326.59210753,27042179.89386755,3231411.421932318,1.740771587365006,2.1294473427559177,0.2544587933661869
11230510,신사동,2057678.2068921516,13864863.567047166,24618917.463752933,1952226.1140503527,6.738110711678378,11.964415709556706,0.9487519027569086
11230520,논현1동,1257791.475688569,33381752.043359984,33464292.733312916,1291617.8866034509,26.539973189979985,26.6055966987637,1.0268934967112604
11230530,논현2동,1457417.316169823,28132400.87197186,40691610.34966117,2226090.100320002,19.30291383246731,27.920356028567763,1.5274211961267865
11230580,삼성1동,1943143.862840983,14121528.310980719,31667315.782907456,3699946.0238462975,7.267361198019723,16.296948665760702,1.9041029820801705
11230590,삼성2동,1241325.8824145892,22302847.73892928,20261360.625460528,1992474.8788984406,17.9669561836143,16.322354115463014,1.6051182909541364
11230600,대치1동,809204.8117973416,7521353.367255327,4212765.520812895,2596628.9171892437,9.294746221972524,5.206055944546145,3.208864899631303
11230630,대치4동,700546.9238886284,18165007.94013502,19721592.058112327,1344210.8097376614,25.929751913410527,28.151707452572627,1.918801958726981
11230640,역삼1동,2360341.2453272543,45876329.18173376,75491045.55240285,2640262.309515161,19.436312131796495,31.98310655370353,1.1185934723388256
11230650,역삼2동,1134166.177711371,20877494.10869141,21539432.71505726,2652110.3271027864,18.407791132354177,18.991425717280325,2.338378959999026
11230660,도곡1동,1049811.171380735,11743881.491972726,12539815.98322134,2039018.7598652844,11.186660813036417,11.94483000855163,1.9422719203716623
11230670,도곡2동,990008.6658603408,7797229.848346779,10214179.514573015,2969459.2028152673,7.875920804764676,10.317262733954609,2.99942748504604
11230680,개포1동,1448844.283505292,9231965.507562269,8003165.4675623,1195559.6938441906,6.37195150139028,5.523827203983353,0.8251816343932338
11230710,개포4동,1664191.8829674898,14446272.427652543,13907979.705466865,3028298.4356757696,8.68065309986538,8.357197176486023,1.819681051607994
11230720,일원본동,2352816.255382805,10731687.74991769,4590254.116313679,4152529.938504114,4.561209454994876,1.9509615788364405,1.764918925990884
11230730,일원1동,952738.114469984,11180271.875239125,4848195.333798543,2865868.25389064,11.734884650289027,5.088696736453787,3.0080335932450297
11230740,일원2동,1299292.829807386,4278441.6036546305,1829245.12184628,1988997.196566661,3.2929001880883844,1.4078774852605451,1.5308305802484266
11230750,수서동,1628146.9985285865,5375474.42578119,4504104.201713925,2323300.0362320216,3.301590354334833,2.766398983497462,1.4269596285419373
11230760,세곡동,6362857.325298201,30235449.56373634,14842299.239118615,4818097.0073188925,4.7518666564347845,2.332646872358248,0.7572222291017798
11230770,압구정동,2343278.206528037,16777420.38698278,31997677.29232381,3002406.3985423306,7.159807290591145,13.655091061395472,1.2812846507845534
11230780,청담동,2327443.094732763,27319425.28317414,34595058.95452192,2461666.350969634,11.737956276998023,14.863976280586195,1.0576698337074844
11230790,대치2동,1835962.3843479156,17863591.650034256,23628758.741916332,4144020.0910388026,9.729824424686633,12.86995798136062,2.2571377967041775
11230800,개포2동,2241622.2462875303,7797431.601636411,3569035.2660285067,5871885.922177877,3.4784770781741443,1.5921662411850952,2.61948057122587
11240510,풍납1동,1074461.5398369725,15106826.660908395,4393487.316483147,1182472.1461064136,14.05990452036147,4.089013104321788,1.1005253350304465
11240520,풍납2동,2562572.8603888704,14985247.859445956,11005335.311708402,4112162.9401919963,5.847735333141687,4.294642888724867,1.6047008862678642
11240530,거여1동,521901.4918714052,8661509.478187893,3670831.4772563023,1645879.839355734,16.596061925651785,7.033571534914835,3.153621641229708
11240540,거여2동,509222.9393000823,8710878.711912457,3276482.265330181,999814.2460867559,17.10621819960704,6.434278608567098,1.963411639430428
11240550,마천1동,574808.4673787202,18196809.112871964,4780680.467962069,1525302.57436505,31.65716955398076,8.316997294356582,2.6535840387335217
11240560,마천2동,889992.5591763463,17958527.63932962,7290612.089152274,2071548.8210388883,20.17828964317358,8.191767463650992,2.327602404851594
11240570,방이1동,608786.9865979014,11505734.310297428,8550074.595960233,4885351.384728554,18.899441945359563,14.04444376142272,8.024730311712931
11240580,방이2동,769245.3185692355,23790757.36167213,17900818.854007043,1432624.3457727383,30.92739960500761,23.27062436636186,1.8623764242561274
11240590,오륜동,3082692.303196935,6855641.406569886,3165515.6651909756,6481808.140293926,2.22391362234245,1.026867216656086,2.102645188938223
11240600,오금동,1647585.9291789583,23530523.507009998,14568762.504393678,5762037.740697956,14.281818684101028,8.842490243682605,3.497260833958052
11240610,송파1동,686394.2890659347,24408588.209830463,12461167.304506967,1870634.0047766543,35.56059337708998,18.154532319120086,2.7253053158735736
11240620,송파2동,630534.1082963527,10423603.754005829,4363071.100254032,3222663.0654853787,16.531387623374545,6.919643272023244,5.11100513530145
11240630,석촌동,946183.8649987913,31860972.754277095,17609289.658316534,3211304.659823714,33.67313049067667,18.61085388339298,3.3939541548067047
11240640,삼전동,952604.6672405044,31456757.45621775,11482029.652563913,3524420.5896025184,33.02183847927322,12.053299807804786,3.699772540283709
11240650,가락본동,1013951.7007396684,14191327.413620312,18192806.907576285,2824128.6339642527,13.996058592601472,17.94247881265429,2.785269388969984
11240660,가락1동,1392151.4367168166,5748529.329343679,25703286.371514473,1629899.1816695728,4.129241386914584,18.46299597415341,1.170777214807499
11240670,가락2동,931587.0443693649,15725906.240103785,9315588.683907257,2718778.4935296075,16.880769580420036,9.999697548620825,2.9184374234938795
11240680,문정1동,612070.7633651552,12417857.83563977,8403096.572552854,1324111.0545515367,20.288271518421475,13.728962524451854,2.1633300164046316
11240690,문정2동,2240295.8369222027,7002178.530006989,26281684.17669501,5753480.621744127,3.1255597651901312,11.731345362316842,2.5681789551724834
11240710,잠실본동,1028207.016197756,24923610.92613015,19144166.05532688,2694157.559967752,24.239876341532927,18.6189801798093,2.6202481771915687
11240750,잠실4동,779600.6155107062,7528888.233809103,1448080.1613935705,1748557.0290151204,9.657365687015302,1.8574641073685556,2.2428882099710292
11240770,잠실6동,1506838.6477410188,5697334.228393582,5422331.617664965,2090879.380819914,3.7809849362005385,3.5984819116458606,1.3875934121775158
11240780,잠실7동,722932.201466048,4482164.022519705,837452.733054818,1494308.6080102318,6.199978384460173,1.158411164085002,2.067010716883125
11240790,잠실2동,2684789.4768274776,8104541.703122552,1582362.5695500104,2821841.9728677655,3.018687972771484,0.5893805019750872,1.051047762673086
11240800,잠실3동,1541455.1008072468,10680526.199263694,4768871.5169291925,1839299.9320804777,6.928859746657813,3.0937466257899926,1.193223163695947
11240810,장지동,1277361.5867775297,16397280.145029854,7255615.194461482,4842264.548919998,12.836835172408914,5.680157654314328,3.7908330726743125
11240820,위례동,2638595.697643987,8622121.151192073,3094162.361588497,1620533.913372116,3.2676931743998523,1.172654971108794,0.6141652981618584
11250530,명일1동,634446.9055101952,10241207.667542612,8497184.817001643,2434608.4722819035,16.141945966789876,13.393058967114937,3.837371498130478
11250540,명일2동,913614.1562303422,6556313.661687843,5638909.811377635,1987842.8993685355,7.176239134406376,6.172091109713434,2.175801333432225
11250550,고덕1동,1517309.4039229369,13831423.298420917,2615404.8084790716,4706281.404443808,9.115756656262974,1.7237122512501784,3.1017282251569283
11250560,고덕2동,2473375.273047397,9839880.692714432,9175029.27037608,4866374.653012808,3.97832096081033,3.709517666145222,1.9675035592221493
11250580,암사2동,2172643.04444782,6812111.961894069,3901276.3986266614,1580222.544399077,3.1354032036244477,1.7956361532081195,0.7273272746930651
11250590,암사3동,1797967.1122820256,8358732.141993842,2091370.3233426535,2351721.477078585,4.648990565452961,1.163186083358462,1.3079891511996125
