dong_code,dong_name,station_count_준고속철도,station_count_2023_준고속철도,행정동전체면적_m2_x,상업업무지역비율_pct_x,공공시설지역비율_pct_x,주거지역비율_pct_x,행정동전체면적_m2_y,상업업무지역비율_pct_y,공공시설지역비율_pct_y,주거지역비율_pct_y,station_count_고속철도,station_count_2023_고속철도,pop_0_19_x,pop_20_59_x,pop_60_plus_x,worker_count_x,business_count_x,아파트비율_퍼센트_x,아파트비율_퍼센트_y,station_count_2023_일반철도,station_count_지하철,station_count_2023_지하철,pop_0_19_y,pop_20_59_y,pop_60_plus_y,worker_count_y,business_count_y,station_count_일반철도
11020650,신당5동,0,0,319711.38182085287,12.776357234533716,3.647234713256111,57.45213333748267,319711.38182085287,12.776357234533716,3.647234713256111,57.45213333748267,0,0,966,6445,2750,4180,1574,67.33,67.33,0,5,5,966,6445,2750,4180,1574,0
11020670,황학동,0,0,328644.97288564825,5.328649513860011,0.0,63.93175243337601,328644.97288564825,5.328649513860011,0.0,63.93175243337601,0,0,1106,8648,2943,5479,2417,72.45,72.45,0,8,8,1106,8648,2943,5479,2417,0
11020680,중림동,1,1,484392.1287286732,13.207238605865395,11.645429576075106,45.86881955468192,484392.1287286732,13.207238605865395,11.645429576075106,45.86881955468192,3,3,1648,7373,3127,7672,1248,81.33,81.33,4,9,9,1648,7373,3127,7672,1248,4
11020690,신당동,0,0,534950.3122325494,35.103594260237394,3.0433346238877874,29.394183190903583,534950.3122325494,35.103594260237394,3.0433346238877874,29.394183190903583,0,0,464,4781,2172,22759,11624,34.32,34.32,0,11,11,464,4781,2172,22759,11624,0
11020700,다산동,0,0,523979.23172739433,3.4182573973109003,0.0,71.06918481961887,523979.23172739433,3.4182573973109003,0.0,71.06918481961887,0,0,1128,8160,4032,8772,2049,11.2,11.2,0,9,9,1128,8160,4032,8772,2049,0
11020710,약수동,0,0,486240.6142702844,0.5460865905646617,0.0,63.815548868705704,486240.6142702844,0.5460865905646617,0.0,63.815548868705704,0,0,1715,8907,5486,4279,1215,81.68,81.68,0,5,5,1715,8907,5486,4279,1215,0
11020720,청구동,0,0,342576.2664663504,1.1934537379849084,0.0,70.68559919203362,342576.2664663504,1.1934537379849084,0.0,70.68559919203362,0,0,1364,7513,4094,4672,1235,78.35,78.35,0,5,5,1364,7513,4094,4672,1235,0
11020730,동화동,0,0,327050.78999521595,8.918007487317151,0.0,61.99371645670155,327050.78999521595,8.918007487317151,0.0,61.99371645670155,0,0,1333,5632,2973,4177,1255,82.66,82.66,0,5,5,1333,5632,2973,4177,1255,0
11030510,후암동,1,1,865906.0371970655,2.964512171407678,5.626617565305347,53.30950747702919,865906.0371970655,2.964512171407678,5.626617565305347,53.30950747702919,3,3,1794,9892,4312,4775,1277,11.09,11.09,4,5,5,1794,9892,4312,4775,1277,4
11030520,용산2가동,0,0,1966884.868783935,0.0,0.8816204291546406,14.13112107973008,1966884.868783935,0.0,0.8816204291546406,14.13112107973008,0,0,696,5431,2785,2067,734,10.37,10.37,0,2,2,696,5431,2785,2067,734,0
11030530,남영동,1,1,1177807.8694614836,11.209789760637364,14.526811430515629,17.77988884539646,1177807.8694614836,11.209789760637364,14.526811430515629,17.77988884539646,3,3,353,4071,2405,18878,1919,25.21,25.21,4,8,8,353,4071,2405,18878,1919,4
11030570,원효로2동,0,0,708986.8392685908,9.089065537449,6.380348821940244,47.70306956913794,708986.8392685908,9.089065537449,6.380348821940244,47.70306956913794,3,3,1710,8428,3498,5282,1262,64.98,64.98,4,5,5,1710,8428,3498,5282,1262,4
11030580,효창동,0,0,446193.3163355488,0.0,29.55774616525133,56.70361875473529,446193.3163355488,0.0,29.55774616525133,56.70361875473529,0,0,1428,6916,2341,2158,703,49.68,49.68,0,6,6,1428,6916,2341,2158,703,0
11030590,용문동,0,0,277535.98660255445,0.0,0.1333922457198611,87.03683775107413,277535.98660255445,0.0,0.1333922457198611,87.03683775107413,0,0,1266,6995,3146,2096,850,52.39,52.39,0,6,6,1266,6995,3146,2096,850,0
11030630,이촌1동,0,0,2872813.4483326273,0.0,9.567766903215498,18.999178061714044,2872813.4483326273,0.0,9.567766903215498,18.999178061714044,0,0,4807,14024,6102,4075,1469,99.75,99.75,0,6,6,4807,14024,6102,4075,1469,0
11030640,이촌2동,0,0,1205563.1389303654,0.2488654900398092,12.02954839251943,12.150064851240876,1205563.1389303654,0.2488654900398092,12.02954839251943,12.150064851240876,0,0,868,4529,2471,1085,478,84.42,84.42,0,1,1,868,4529,2471,1085,478,0
11030650,이태원1동,0,0,582908.090571484,11.66396271552186,0.0,64.0376342851022,582908.090571484,11.66396271552186,0.0,64.0376342851022,0,0,443,3682,1895,7749,1838,32.25,32.25,0,2,2,443,3682,1895,7749,1838,0
11030660,이태원2동,0,0,874257.6690967019,2.155041956651764,0.2095876483195731,50.93705941605896,874257.6690967019,2.155041956651764,0.2095876483195731,50.93705941605896,0,0,767,5431,2465,3032,1064,23.37,23.37,0,3,3,767,5431,2465,3032,1064,0
11030690,서빙고동,0,0,2821993.993369319,3.0568610564971825,16.657262183027115,15.84996784988487,2821993.993369319,3.0568610564971825,16.657262183027115,15.84996784988487,0,0,2031,7294,3107,4650,721,61.78,61.78,0,5,5,2031,7294,3107,4650,721,0
11030700,보광동,0,0,715107.8695625416,0.0,0.0,59.15729715228251,715107.8695625416,0.0,0.0,59.15729715228251,0,0,801,6762,3584,1821,882,22.14,22.14,0,2,2,801,6762,3584,1821,882,0
11030710,청파동,1,1,886199.2192255587,2.276801483172248,2.541005102832958,66.89574700852134,886199.2192255587,2.276801483172248,2.541005102832958,66.89574700852134,3,3,1459,12679,4705,10412,2255,1.19,1.19,4,8,8,1459,12679,4705,10412,2255,4
11030720,원효로1동,0,0,589066.9613354369,17.119470705298166,0.0,60.34564970075341,589066.9613354369,17.119470705298166,0.0,60.34564970075341,3,3,2038,11901,3068,9884,2212,66.05,66.05,4,9,9,2038,11901,3068,9884,2212,4
11030730,한강로동,0,0,2869863.0777262957,11.585743673550535,5.023447757404803,19.202372547879115,2869863.0777262957,11.585743673550535,5.023447757404803,19.202372547879115,3,3,2208,14078,4730,53052,6011,81.55,81.55,4,10,10,2208,14078,4730,53052,6011,4
11030740,한남동,0,0,3031946.649751249,5.829631320729805,3.78569295766162,36.65030388455984,3031946.649751249,5.829631320729805,3.78569295766162,36.65030388455984,0,0,2040,11005,4710,21222,3387,54.34,54.34,0,6,6,2040,11005,4710,21222,3387,0
11040520,왕십리2동,0,0,372431.5358679683,1.194970306261132,0.0,84.1646399771685,372431.5358679683,1.194970306261132,0.0,84.1646399771685,0,0,2113,9953,4029,2409,1117,81.3,81.3,0,7,7,2113,9953,4029,2409,1117,0
11040540,마장동,0,0,1035292.6513797712,10.840065453998395,5.946171831599051,55.881473721156596,1035292.6513797712,10.840065453998395,5.946171831599051,55.881473721156596,0,0,2387,13279,5907,12105,3557,63.24,63.24,0,7,7,2387,13279,5907,12105,3557,0
11040550,사근동,0,0,1169235.0445080935,0.1230107074498198,1.242500228524188,32.287057828996836,1169235.0445080935,0.1230107074498198,1.242500228524188,32.287057828996836,0,0,987,8867,2093,11029,1205,40.19,40.19,0,9,9,987,8867,2093,11029,1205,0
11040560,행당1동,0,0,573574.9809678432,3.703094730475192,2.7252252920134805,74.10796089437045,573574.9809678432,3.703094730475192,2.7252252920134805,74.10796089437045,0,0,1828,8626,3231,9568,1543,80.32,80.32,0,9,9,1828,8626,3231,9568,1543,0
11040570,행당2동,0,0,457676.35029529734,0.0,0.0,75.42636971151879,457676.35029529734,0.0,0.0,75.42636971151879,0,0,3435,13558,5858,2131,930,95.74,95.74,0,8,8,3435,13558,5858,2131,930,0
11040580,응봉동,0,0,553593.405067209,0.0,0.0,51.47865903649945,553593.405067209,0.0,0.0,51.47865903649945,0,0,2460,8812,3669,1006,553,73.28,73.28,0,2,2,2460,8812,3669,1006,553,0
11040590,금호1가동,0,0,445441.2552072105,0.0,0.0,70.22701717941048,445441.2552072105,0.0,0.0,70.22701717941048,0,0,2104,8632,4009,2109,870,85.05,85.05,0,3,3,2104,8632,4009,2109,870,0
11040620,금호4가동,0,0,831854.6633286197,0.0,0.0,37.31073318248049,831854.6633286197,0.0,0.0,37.31073318248049,0,0,2115,8371,3668,2271,943,85.6,85.6,0,4,4,2115,8371,3668,2271,943,0
11040650,성수1가1동,0,0,1885905.3680388096,4.1677328360237215e-05,23.910607334506825,26.46737762875801,1885905.3680388096,4.1677328360237215e-05,23.910607334506825,26.46737762875801,0,0,1721,9794,3877,15977,2863,69.16,69.16,0,4,4,1721,9794,3877,15977,2863,0
11040660,성수1가2동,0,0,930100.6755726802,1.1666219840497394,0.5123515145200652,42.426479980155264,930100.6755726802,1.1666219840497394,0.5123515145200652,42.426479980155264,0,0,1339,7648,2956,28072,4557,66.72,66.72,0,4,4,1339,7648,2956,28072,4557,0
11040670,성수2가1동,0,0,1184983.6531807447,3.017425574101958,5.776485141061469,31.332805468557396,1184983.6531807447,3.017425574101958,5.776485141061469,31.332805468557396,0,0,1299,8743,4563,17452,3164,46.49,46.49,0,1,1,1299,8743,4563,17452,3164,0
11040680,성수2가3동,0,0,1054518.4597514926,26.096559543855207,0.0,24.714436647141476,1054518.4597514926,26.096559543855207,0.0,24.714436647141476,0,0,944,6387,2716,62482,7704,67.17,67.17,0,3,3,944,6387,2716,62482,7704,0
11040690,송정동,0,0,681926.675219386,0.0,0.0,39.68629022510803,681926.675219386,0.0,0.0,39.68629022510803,0,0,857,6009,2854,2756,913,34.92,34.92,0,1,1,857,6009,2854,2756,913,0
11040700,용답동,0,0,2377186.3966083,6.573120432328906,8.213054275182623,11.89447194815815,2377186.3966083,6.573120432328906,8.213054275182623,11.89447194815815,0,0,821,8046,3172,11442,2317,24.56,24.56,0,5,5,821,8046,3172,11442,2317,0
11040710,왕십리도선동,0,0,710297.0156139513,5.862489156908189,2.3726571532101803,74.78516747361468,710297.0156139513,5.862489156908189,2.3726571532101803,74.78516747361468,0,0,3606,16714,5949,10293,3148,86.54,86.54,0,10,10,3606,16714,5949,10293,3148,0
11040720,금호2·3가동,0,0,631206.2289360657,0.0,2.30141529567724,77.36548764526684,631206.2289360657,0.0,2.30141529567724,77.36548764526684,0,0,2832,13347,5774,2969,1422,68.77,68.77,0,2,2,2832,13347,5774,2969,1422,0
11040730,옥수동,0,0,1922203.1721744211,0.0,0.0,29.32651114069723,1922203.1721744211,0.0,0.0,29.32651114069723,0,0,3896,15232,6274,4729,1361,95.95,95.95,0,4,4,3896,15232,6274,4729,1361,0
11050530,화양동,0,0,1136335.576785331,4.5183502888975,0.0,41.214152658693926,1136335.576785331,4.5183502888975,0.0,41.214152658693926,0,0,916,19028,3249,16150,2999,28.52,28.52,0,4,4,916,19028,3249,16150,2999,0
11050540,군자동,0,0,738037.4710945713,0.4542484943248158,0.0,67.45856005273303,738037.4710945713,0.4542484943248158,0.0,67.45856005273303,0,0,1578,12833,4659,9773,2286,16.8,16.8,0,3,3,1578,12833,4659,9773,2286,0
11050550,중곡1동,0,0,614514.7898448854,2.7791605722469965,2.7373854995822073,56.75565000324606,614514.7898448854,2.7791605722469965,2.7373854995822073,56.75565000324606,0,0,1235,10124,3880,6454,1977,10.82,10.82,0,3,3,1235,10124,3880,6454,1977,0
11050560,중곡2동,0,0,545550.9442046662,0.0,0.0006951495341933,75.64041063834169,545550.9442046662,0.0,0.0006951495341933,75.64041063834169,0,0,2070,13139,5312,7667,2133,5.88,5.88,0,4,4,2070,13139,5312,7667,2133,0
11050570,중곡3동,0,0,601876.0500341719,0.8518824847258214,6.81880251803018,62.26534015573462,601876.0500341719,0.8518824847258214,6.81880251803018,62.26534015573462,0,0,1442,9782,4503,5696,1537,11.74,11.74,0,2,2,1442,9782,4503,5696,1537,0
11050580,중곡4동,0,0,2313505.9769072123,0.335727016810377,0.0,25.052258345582533,2313505.9769072123,0.335727016810377,0.0,25.052258345582533,0,0,2677,16666,8251,4421,1692,4.16,4.16,0,3,3,2677,16666,8251,4421,1692,0
11050590,능동,0,0,1092122.6180825029,0.0,0.0,13.399897950824782,1092122.6180825029,0.0,0.0,13.399897950824782,0,0,924,7760,2413,6811,1146,1.39,1.39,0,4,4,924,7760,2413,6811,1146,0
11050600,구의1동,0,0,595014.1374442762,1.2509222943796905,0.0,77.30239869111102,595014.1374442762,1.2509222943796905,0.0,77.30239869111102,0,0,2022,16006,5099,6825,2280,16.86,16.86,0,1,1,2022,16006,5099,6825,2280,0
11050610,구의2동,0,0,1388063.3041620322,0.7361176986208269,7.558800486768867,42.559011215033,1388063.3041620322,0.7361176986208269,7.558800486768867,42.559011215033,0,0,3452,15328,6830,5372,1652,20.31,20.31,0,2,2,3452,15328,6830,5372,1652,0
11050620,구의3동,0,0,1027578.0276492558,7.289499355232401,4.402275027722058,47.725321369732654,1027578.0276492558,7.289499355232401,4.402275027722058,47.725321369732654,0,0,3858,17322,6660,15629,3261,66.32,66.32,0,2,2,3858,17322,6660,15629,3261,0
11050630,광장동,0,0,2393800.147748933,8.197287843195358,0.1284919328048131,22.118008842833785,2393800.147748933,8.197287843195358,0.1284919328048131,22.118008842833785,0,0,7792,20057,6122,12054,2088,87.85,87.85,0,1,1,7792,20057,6122,12054,2088,0
11050640,자양1동,0,0,568877.0831126112,2.017567518662972,2.795829929196106,83.03102664982424,568877.0831126112,2.017567518662972,2.795829929196106,83.03102664982424,0,0,2101,14218,5514,10177,2067,16.51,16.51,0,1,1,2101,14218,5514,10177,2067,0
11050650,자양2동,0,0,1657549.845081507,0.280935056874246,19.56747136004779,28.521711911379683,1657549.845081507,0.280935056874246,19.56747136004779,28.521711911379683,0,0,2885,14363,6380,5573,1871,38.85,38.85,0,2,2,2885,14363,6380,5573,1871,0
11050660,자양3동,0,0,1196438.6389968407,0.0,15.381690455277116,34.089116201397204,1196438.6389968407,0.0,15.381690455277116,34.089116201397204,0,0,4368,16089,6764,7030,1809,82.56,82.56,0,4,4,4368,16089,6764,7030,1809,0
11050670,자양4동,0,0,1180042.0616848983,2.806360379747071,6.220232072995292,41.39618837159269,1180042.0616848983,2.806360379747071,6.220232072995292,41.39618837159269,0,0,1692,12336,5855,5834,2084,41.86,41.86,0,4,4,1692,12336,5855,5834,2084,0
11060710,회기동,0,0,766929.290029277,3.3479342498450757,4.973878849747091,36.50737488321012,766929.290029277,3.3479342498450757,4.973878849747091,36.50737488321012,0,0,1011,7323,2060,11644,1318,52.14,52.14,0,3,3,1011,7323,2060,11644,1318,0
11060720,휘경1동,0,0,521804.7611203385,9.05699750583583,0.0,65.00842517203125,521804.7611203385,9.05699750583583,0.0,65.00842517203125,0,0,1425,9274,3013,4043,1326,70.63,70.63,0,4,4,1425,9274,3013,4043,1326,0
11060730,휘경2동,0,0,1113627.0713122557,1.2460641050732577,6.924109990352406,43.74729996786697,1113627.0713122557,1.2460641050732577,6.924109990352406,43.74729996786697,0,0,2811,15554,5799,5215,1197,64.92,64.92,0,3,3,2811,15554,5799,5215,1197,0
11060800,청량리동,1,1,1204417.8325787669,1.761729550468676,20.32693195653999,43.236717471321846,1204417.8325787669,1.761729550468676,20.32693195653999,43.236717471321846,0,0,1544,9619,7579,7852,1796,63.34,63.34,3,4,4,1544,9619,7579,7852,1796,3
11060810,용신동,1,1,1618425.7646379196,10.800239182214511,1.869379515230555,57.49757586441344,1618425.7646379196,10.800239182214511,1.869379515230555,57.49757586441344,0,0,3883,25161,9366,28958,6720,65.02,65.02,3,9,9,3883,25161,9366,28958,6720,3
11060820,제기동,1,1,1181724.0284117644,5.866159275997195,0.5867288921354061,68.65119616815188,1181724.0284117644,5.866159275997195,0.5867288921354061,68.65119616815188,0,0,1962,13427,7625,11403,4980,40.15,40.15,3,7,7,1962,13427,7625,11403,4980,3
11060830,전농1동,1,1,1126713.7593756025,6.515586205332085,0.0,67.1178666051989,1126713.7593756025,6.515586205332085,0.0,67.1178666051989,0,0,4034,19379,8744,7609,2708,55.62,55.62,3,6,6,4034,19379,8744,7609,2708,3
11060840,전농2동,0,0,977583.5824758912,1.297235989625142,0.0,38.28646994907651,977583.5824758912,1.297235989625142,0.0,38.28646994907651,0,0,2542,9914,5502,4972,1234,85.04,85.04,0,3,3,2542,9914,5502,4972,1234,0
11060860,답십리2동,0,0,875759.2572025063,7.858221021807232,0.0,66.39820497207245,875759.2572025063,7.858221021807232,0.0,66.39820497207245,0,0,3298,15810,8405,8740,2603,84.26,84.26,0,2,2,3298,15810,8405,8740,2603,0
11060870,장안1동,0,0,1342189.4548280044,12.597011765452852,1.5158481745488923,52.31476374318365,1342189.4548280044,12.597011765452852,1.5158481745488923,52.31476374318365,0,0,4601,22705,10080,22014,5980,58.19,58.19,0,2,2,4601,22705,10080,22014,5980,0
11060880,장안2동,0,0,996656.4705691908,13.383766436147477,2.0982932251531703,60.709199812824025,996656.4705691908,13.383766436147477,2.0982932251531703,60.709199812824025,0,0,5336,19287,8069,11387,3477,61.59,61.59,0,0,0,5336,19287,8069,11387,3477,0
11060890,이문1동,0,0,1039619.5395760516,0.0,0.0,69.44068222691745,1039619.5395760516,0.0,0.0,69.44068222691745,0,0,1697,11662,4405,6706,1503,46.15,46.15,0,5,5,1697,11662,4405,6706,1503,0
11060900,이문2동,0,0,723901.6618488082,1.50105969811553,16.871690677099004,43.1267402805504,723901.6618488082,1.50105969811553,16.871690677099004,43.1267402805504,0,0,2578,11081,5741,2188,916,77.4,77.4,0,2,2,2578,11081,5741,2188,916,0
11060910,답십리1동,1,1,788254.717877253,6.541668836167054,6.723796324711892,64.5304351196569,788254.717877253,6.541668836167054,6.723796324711892,64.5304351196569,0,0,4187,17373,6283,9453,3471,81.92,81.92,3,6,6,4187,17373,6283,9453,3471,3
11070520,면목2동,1,1,763134.0168369715,6.9033586419269835,0.0,60.271590869434455,763134.0168369715,6.9033586419269835,0.0,60.271590869434455,0,0,2281,14007,7315,5735,2198,35.5,35.5,0,6,6,2281,14007,7315,5735,2198,0
11070540,면목4동,0,0,843480.1969283302,0.0,0.0,40.00632124636023,843480.1969283302,0.0,0.0,40.00632124636023,0,0,1945,10529,5681,5016,2463,52.11,52.11,0,2,2,1945,10529,5681,5016,2463,0
11070550,면목5동,0,0,704947.4097589744,13.278681166957448,0.0,39.78888395264069,704947.4097589744,13.278681166957448,0.0,39.78888395264069,0,0,2168,8723,3707,3117,1067,48.79,48.79,0,2,2,2168,8723,3707,3117,1067,0
11070570,면목7동,0,0,1235495.0687614398,1.3178094641474358,0.0,35.36057400166503,1235495.0687614398,1.3178094641474358,0.0,35.36057400166503,0,0,2096,12443,6686,4536,1767,49.43,49.43,0,2,2,2096,12443,6686,4536,1767,0
11070590,상봉1동,1,1,854232.7401767678,6.447591046476385,6.31303419093029,47.78554489788435,854232.7401767678,6.447591046476385,6.31303419093029,47.78554489788435,0,0,3235,13510,6449,6508,1750,66.99,66.99,0,7,7,3235,13510,6449,6508,1750,0
11070600,상봉2동,1,1,677456.2969585361,23.37028718006725,4.286411024647351,44.34835434187534,677456.2969585361,23.37028718006725,4.286411024647351,44.34835434187534,0,0,1389,14225,4690,9495,3249,39.73,39.73,0,8,8,1389,14225,4690,9495,3249,0
11070610,중화1동,1,1,641503.963037711,6.755965185873201,0.0,51.54129801406076,641503.963037711,6.755965185873201,0.0,51.54129801406076,0,0,2064,10888,5754,3586,1391,36.93,36.93,0,6,6,2064,10888,5754,3586,1391,0
11070620,중화2동,1,1,1016971.8298149866,13.254296033403868,0.5548701482740427,48.3341003709812,1016971.8298149866,13.254296033403868,0.5548701482740427,48.3341003709812,0,0,1853,14167,7833,6025,2237,13.51,13.51,0,7,7,1853,14167,7833,6025,2237,0
11070640,묵1동,0,0,1238456.2552937698,9.099186072212053,0.0004728763019137,45.24395101729207,1238456.2552937698,9.099186072212053,0.0004728763019137,45.24395101729207,0,0,4659,19911,9130,6227,2120,60.58,60.58,0,6,6,4659,19911,9130,6227,2120,0
11070650,묵2동,0,0,669214.4731845842,6.921182902633402,0.0830824293298832,50.31746748993778,669214.4731845842,6.921182902633402,0.0830824293298832,50.31746748993778,0,0,1816,10723,5522,4536,1788,30.57,30.57,0,6,6,1816,10723,5522,4536,1788,0
11070680,망우3동,0,0,962576.9602481752,0.4178542096998975,0.0,35.83875817442456,962576.9602481752,0.4178542096998975,0.0,35.83875817442456,0,0,1424,8925,5310,3717,1309,1.55,1.55,0,0,0,1424,8925,5310,3717,1309,0
11070690,신내1동,0,0,2606991.464700331,0.5031469574421892,3.233565916393874,24.425818647719503,2606991.464700331,0.5031469574421892,3.233565916393874,24.425818647719503,0,0,6093,20597,11076,15285,3047,87.59,87.59,1,7,7,6093,20597,11076,15285,3047,1
11070700,신내2동,0,0,911296.0387229904,1.5544822835297547,1.4865297792254926,33.64086367419604,911296.0387229904,1.5544822835297547,1.4865297792254926,33.64086367419604,0,0,2438,10939,6310,6553,1594,99.85,99.85,0,3,3,2438,10939,6310,6553,1594,0
11070710,면목본동,1,1,849032.5624465856,9.75612705483615,0.0,73.14350344315577,849032.5624465856,9.75612705483615,0.0,73.14350344315577,0,0,2819,20438,9534,7104,3015,12.3,12.3,0,5,5,2819,20438,9534,7104,3015,0
11070720,면목3·8동,0,0,1614802.3466951388,2.245223776962959,0.6391864193857608,32.20203272012424,1614802.3466951388,2.245223776962959,0.6391864193857608,32.20203272012424,0,0,2142,14415,7835,7438,2413,32.44,32.44,0,2,2,2142,14415,7835,7438,2413,0
11070730,망우본동,0,0,2948157.1126981364,1.8312640875707675,0.5638057815306824,25.489649738334,2948157.1126981364,1.8312640875707675,0.5638057815306824,25.489649738334,0,0,4652,21288,10521,12164,3913,60.39,60.39,1,5,5,4652,21288,10521,12164,3913,1
11080580,돈암1동,0,0,489303.5680115503,0.0664070702777336,1.6756123910362182,51.48531898256654,489303.5680115503,0.0664070702777336,1.6756123910362182,51.48531898256654,0,0,1739,8136,4390,2164,625,92.68,92.68,0,1,1,1739,8136,4390,2164,625,0
11080590,돈암2동,0,0,518516.70312956907,0.0,2.1370085872354365,76.52861469212183,518516.70312956907,0.0,2.1370085872354365,76.52861469212183,0,0,4249,13659,5518,2852,940,94.46,94.46,0,4,4,4249,13659,5518,2852,940,0
11080600,안암동,0,0,1379593.4729490285,0.1085418878359757,2.461399794149711,30.59758296011324,1379593.4729490285,0.1085418878359757,2.461399794149711,30.59758296011324,0,0,1093,10841,2981,14041,1839,35.17,35.17,0,9,9,1093,10841,2981,14041,1839,0
11080610,보문동,0,0,553015.2708159051,6.270546683590557,0.0,67.75590543772867,553015.2708159051,6.270546683590557,0.0,67.75590543772867,0,0,1935,10426,3809,5597,1587,60.1,60.1,0,10,10,1935,10426,3809,5597,1587,0
11080620,정릉1동,0,0,411972.0994256949,0.0,0.2173124047573147,82.84372300607006,411972.0994256949,0.0,0.2173124047573147,82.84372300607006,0,0,2847,10338,4592,2333,1084,78.01,78.01,0,3,3,2847,10338,4592,2333,1084,0
11080630,정릉2동,0,0,1094907.5154601943,8.034499388492162e-05,3.2240334628589144e-05,51.36679744549916,1094907.5154601943,8.034499388492162e-05,3.2240334628589144e-05,51.36679744549916,0,0,2836,13028,6685,3403,1332,38.21,38.21,0,2,2,2836,13028,6685,3403,1332,0
11080640,정릉3동,0,0,3327180.6493069315,1.5869316053325606,0.0,20.26243461771448,3327180.6493069315,1.5869316053325606,0.0,20.26243461771448,0,0,1345,9013,4577,5881,896,13.49,13.49,0,1,1,1345,9013,4577,5881,896,0
11080650,정릉4동,0,0,3570972.7601634436,1.0920877972330036,0.0,17.276427796497966,3570972.7601634436,1.0920877972330036,0.0,17.276427796497966,0,0,3161,13748,7118,5112,1474,56.91,56.91,0,2,2,3161,13748,7118,5112,1474,0
11080660,길음1동,0,0,797325.9038741692,2.434098146780481,2.978111219511786,77.24967790176387,797325.9038741692,2.434098146780481,2.978111219511786,77.24967790176387,0,0,7905,20125,6722,4178,1576,96.76,96.76,0,2,2,7905,20125,6722,4178,1576,0
11080680,길음2동,0,0,588011.386444117,20.893997684791003,0.0,63.98918526385235,588011.386444117,20.893997684791003,0.0,63.98918526385235,0,0,4068,12929,4682,5598,1539,93.36,93.36,0,2,2,4068,12929,4682,5598,1539,0
11080710,월곡1동,0,0,801770.1407160012,4.913377581611917,3.7770169044901714,67.33984438922276,801770.1407160012,4.913377581611917,3.7770169044901714,67.33984438922276,0,0,4028,14516,7035,5543,1668,74.75,74.75,0,2,2,4028,14516,7035,5543,1668,0
11080720,월곡2동,0,0,1364923.1794613984,1.8054314060167247,11.775541526331612,36.060371417617745,1364923.1794613984,1.8054314060167247,11.775541526331612,36.060371417617745,0,0,2134,11495,5280,10384,1938,59.32,59.32,0,3,3,2134,11495,5280,10384,1938,0
11080760,장위1동,0,0,708557.6613553825,0.0,0.0,85.63378594786914,708557.6613553825,0.0,0.0,85.63378594786914,0,0,3197,13789,6385,3227,1481,23.16,23.16,0,0,0,3197,13789,6385,3227,1481,0
11080770,장위2동,0,0,679904.9326949937,4.03016681926146,0.0,79.43363267772523,679904.9326949937,4.03016681926146,0.0,79.43363267772523,0,0,1255,7448,4416,3532,1360,8.98,8.98,0,2,2,1255,7448,4416,3532,1360,0
11080780,장위3동,0,0,652611.8868210473,2.055258419416298,0.0,77.47434810696983,652611.8868210473,2.055258419416298,0.0,77.47434810696983,0,0,2783,9344,3400,2000,754,85.19,85.19,0,3,3,2783,9344,3400,2000,754,0
11080810,성북동,0,0,2879959.41153266,1.0555248931033585,0.684421391400076,42.764460405802765,2879959.41153266,1.0555248931033585,0.684421391400076,42.764460405802765,0,0,1678,9981,4266,7480,1764,10.83,10.83,0,3,3,1678,9981,4266,7480,1764,0
11080820,삼선동,0,0,926242.036127248,6.927541325417005,1.7030713072038426,61.546262002289694,926242.036127248,6.927541325417005,1.7030713072038426,61.546262002289694,0,0,2474,14047,5677,10727,2472,44.49,44.49,0,7,7,2474,14047,5677,10727,2472,0
11080830,동선동,0,0,724795.7371458238,4.623846931270767,0.1009139485748342,54.77704510581224,724795.7371458238,4.623846931270767,0.1009139485748342,54.77704510581224,0,0,1238,10766,3002,10928,2601,26.28,26.28,0,5,5,1238,10766,3002,10928,2601,0
11080840,종암동,0,0,1404550.5378679812,4.902801704828416,0.8041227906605624,54.40183614312632,1404550.5378679812,4.902801704828416,0.8041227906605624,54.40183614312632,0,0,5501,22123,10059,8511,2698,65.65,65.65,0,3,3,5501,22123,10059,8511,2698,0
11080850,석관동,0,0,1705088.7158956714,0.6084231191777547,6.1995262822599,46.14838670750082,1705088.7158956714,0.6084231191777547,6.1995262822599,46.14838670750082,0,0,3633,19439,10718,9303,2576,45.55,45.55,0,7,7,3633,19439,10718,9303,2576,0
11090600,번1동,0,0,627046.1560334766,6.775494949242786,0.0,72.23806614794107,627046.1560334766,6.775494949242786,0.0,72.23806614794107,0,0,1341,10779,5254,9154,2252,24.88,24.88,0,2,2,1341,10779,5254,9154,2252,0
11090610,번2동,0,0,974313.6392701464,3.525944286497563,0.0,42.44513893486585,974313.6392701464,3.525944286497563,0.0,42.44513893486585,0,0,1331,7875,5669,3306,717,39.8,39.8,0,1,1,1331,7875,5669,3306,717,0
11090620,번3동,0,0,1081194.3306957716,3.806553362475583,0.0,24.01183516600415,1081194.3306957716,3.806553362475583,0.0,24.01183516600415,0,0,1794,8200,6360,2933,832,94.81,94.81,0,0,0,1794,8200,6360,2933,832,0
11090630,수유1동,0,0,1649989.8198120133,3.760648408589877,0.0,32.37517488749103,1649989.8198120133,3.760648408589877,0.0,32.37517488749103,0,0,1918,11372,6570,5823,1753,10.14,10.14,0,3,3,1918,11372,6570,5823,1753,0
