dong_code,dong_name,station_count_지하철,행정동전체면적_m2,주거지역비율_pct,상업업무지역비율_pct,공공시설지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,station_count_준고속철도,station_count_일반철도,아파트비율_퍼센트,worker_density,business_density,station_density_지하철,기타지역비율_pct
11250590,암사3동,1,1797967.11,4.65,1.16,1.31,0,4105.0,10817.0,3714.0,2063.0,454.0,0,0,85.43,0.001147406973417064,0.00025250739986977565,5.561837001536909e-07,92.88
11250610,천호1동,3,668477.57,37.34,11.32,5.34,0,3582.0,17221.0,7283.0,4994.0,1196.0,0,0,33.29,0.007470706907825335,0.0017891400604243292,4.487809516114538e-06,46.0
11250730,천호2동,3,1849418.51,17.26,11.13,1.73,0,3989.0,22619.0,8493.0,13879.0,3110.0,0,0,25.75,0.007504520975041476,0.0016816096427969588,1.6221314882285775e-06,69.88
11250630,천호3동,5,561435.18,36.96,13.84,3.13,0,3036.0,17533.0,6883.0,7233.0,1589.0,0,0,48.93,0.01288305446030505,0.00283024658335749,8.9057475876573e-06,46.07
11250650,성내1동,2,663160.24,19.56,17.68,5.73,0,3492.0,12652.0,4290.0,17603.0,1874.0,0,0,49.51,0.026544112475341646,0.0028258630221433987,3.015862350206402e-06,57.03
11250660,성내2동,5,624661.87,36.67,19.45,2.39,0,2522.0,15896.0,5988.0,6594.0,1660.0,0,0,27.06,0.010556110940298692,0.002657437695009983,8.004330406656575e-06,41.489999999999995
11250670,성내3동,4,646853.12,30.01,21.76,2.94,0,3412.0,14980.0,5249.0,8914.0,2236.0,0,0,39.85,0.0137805627340287,0.0034567352785829226,6.183784040398789e-06,45.28999999999999
11250740,길동,3,1630343.88,19.0,13.61,2.91,0,5985.0,29029.0,11036.0,19549.0,3349.0,0,0,54.21,0.011990721859170038,0.002054167860573966,1.840102592332606e-06,64.48
11250700,둔촌1동,3,911467.32,9.44,0.85,1.82,0,15.0,134.0,119.0,283.0,17.0,0,0,0.0,0.00031048836725917407,1.8651244676346148e-05,3.2913961193552024e-06,87.89
11250710,둔촌2동,3,1549245.62,11.01,7.94,2.51,0,4391.0,16887.0,6346.0,9229.0,1319.0,0,0,61.93,0.00595709284622049,0.0008513821068550034,1.936426323400311e-06,78.53999999999999
23010520,연안동,0,5698090.12,0.53,14.16,0.86,0,676.0,3684.0,2211.0,12702.0,2009.0,0,0,84.19,0.0022291679725096572,0.00035257427623775004,0.0,84.45
23010530,신포동,4,1588044.21,4.8,17.82,3.85,0,620.0,2836.0,1816.0,9234.0,1567.0,0,0,26.81,0.00581469957939134,0.0009867483475098798,2.5188215635223478e-06,73.53
23010540,신흥동,1,3537977.36,3.05,16.87,1.89,0,2124.0,7685.0,3616.0,15073.0,1800.0,0,0,61.98,0.004260343825365066,0.0005087652680725216,2.826473711514009e-07,78.19
23010560,도원동,2,232792.84,23.73,9.29,6.28,0,486.0,2237.0,1445.0,1043.0,247.0,0,0,10.25,0.004480378348213786,0.0010610291965568602,8.591329526776196e-06,60.7
23010570,율목동,2,182903.33,30.66,12.26,5.35,0,358.0,1943.0,1241.0,735.0,158.0,0,0,0.0,0.004018516229091154,0.0008638443050291188,1.0934738038343277e-05,51.730000000000004
23010580,동인천동,4,625879.03,16.17,21.73,4.86,0,541.0,3308.0,2226.0,3884.0,1264.0,0,0,8.21,0.006205672044864554,0.0020195595944152408,6.391011374731775e-06,57.239999999999995
2811060000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2811061000,Unknown,0,,,,,0,,,,,,0,0,,,,,
23010650,영종동,1,36071554.06,1.17,0.67,0.94,0,2190.0,9529.0,3548.0,3576.0,942.0,0,0,32.8,9.913628877898721e-05,2.611476063473321e-05,2.7722675833050116e-08,97.22
23010640,운서동,12,52798107.18,0.57,1.13,1.64,0,5133.0,20387.0,3127.0,47190.0,2324.0,0,0,53.72,0.0008937820410703418,4.401672946487549e-05,2.2728087503378047e-07,96.66
23010630,용유동,4,39118641.6,0.63,0.61,2.08,0,220.0,2135.0,1876.0,2449.0,742.0,0,0,0.0,6.26044233601244e-05,1.8967938804904983e-05,1.0225303937954168e-07,96.68
23020510,만석동,0,1133537.44,5.19,6.8,0.72,0,1190.0,4176.0,1939.0,3182.0,469.0,0,0,58.71,0.002807141509125564,0.0004137490156442142,0.0,87.28999999999999
23020520,화수1·화평동,1,286759.69,33.19,15.44,2.84,0,847.0,3470.0,2183.0,1194.0,375.0,0,0,31.96,0.004163765137137518,0.0013077151812617835,3.487240483364756e-06,48.53
23020530,화수2동,1,592632.73,11.25,2.88,1.97,0,1125.0,4363.0,2674.0,3621.0,234.0,0,0,67.87,0.006110023656538342,0.0003948482561806054,1.6873857101735274e-06,83.9
23020550,송현1·2동,1,333197.64,12.43,15.03,2.14,0,1905.0,6256.0,2744.0,1577.0,641.0,0,0,85.86,0.004732926679650764,0.0019237831335803042,3.0012217372547648e-06,70.4
23020570,송현3동,0,2234804.81,1.59,2.22,0.26,0,398.0,2109.0,1377.0,8583.0,1463.0,0,0,86.35,0.0038406038690965557,0.000654643301932688,0.0,95.93
23020580,송림1동,1,196111.37,33.25,8.7,4.56,0,238.0,907.0,602.0,455.0,96.0,0,0,53.27,0.002320110251520852,0.0004895177673538501,5.0991434099359395e-06,53.49
23020590,송림2동,0,198130.58,38.98,18.26,5.77,0,289.0,1448.0,1349.0,1985.0,327.0,0,0,3.74,0.010018645278784395,0.0016504267033564217,0.0,36.99
23020600,송림3·5동,1,519703.88,23.86,9.87,7.22,0,1349.0,4667.0,2436.0,2074.0,412.0,0,0,53.51,0.0039907341079695085,0.0007927591381308764,1.924172665366205e-06,59.05
23020610,송림4동,0,799350.08,5.06,19.55,0.27,0,800.0,2519.0,903.0,7271.0,2116.0,0,0,71.61,0.00909613970378165,0.0026471505450697255,0.0,75.12
23020630,송림6동,0,558277.82,13.53,15.43,1.01,0,1226.0,3887.0,1852.0,3171.0,807.0,0,0,59.34,0.005679967726361045,0.0014455168575128866,0.0,70.03
23020640,금창동,2,289178.29,29.42,15.01,6.55,0,360.0,1523.0,1316.0,1564.0,374.0,0,0,0.0,0.005408428135963857,0.001293319771643531,6.916148511462733e-06,49.019999999999996
2817052000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817053500,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817054000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817055500,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817056000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817057000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817059000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817060000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817061000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817063000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817064500,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817066000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817067000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817068000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817069000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817070000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817071000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817072000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817073000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817073500,Unknown,0,,,,,0,,,,,,0,0,,,,,
2817074000,Unknown,0,,,,,0,,,,,,0,0,,,,,
23040510,옥련1동,0,2166690.58,7.4,6.66,1.55,0,3598.0,12636.0,4157.0,6828.0,1901.0,0,0,63.3,0.0031513498341643625,0.0008773749318609334,0.0,84.39
23040600,옥련2동,0,1992795.95,4.84,2.79,2.4,0,4048.0,13452.0,4021.0,3358.0,765.0,0,0,80.49,0.001685069663044603,0.0003838827552796668,0.0,89.97
23040520,선학동,4,2434373.37,4.66,3.17,0.92,0,2185.0,11285.0,4480.0,3838.0,940.0,0,0,78.24,0.001576586421492211,0.00038613633043321473,1.6431333209924032e-06,91.25
23040530,연수1동,2,1637775.21,10.65,7.82,1.45,0,2899.0,13999.0,4102.0,3877.0,1326.0,0,0,74.32,0.0023672357331482184,0.000809634919307335,1.2211688074017118e-06,80.08
23040540,연수2동,6,970401.07,4.97,13.39,2.14,0,3447.0,14299.0,4435.0,6356.0,1560.0,0,0,86.11,0.006549869117451099,0.0016075827286380921,6.1830104947618935e-06,79.5
23040550,연수3동,6,863711.79,5.77,2.46,5.43,0,2608.0,10573.0,4189.0,2589.0,259.0,0,0,100.0,0.0029975276822029077,0.0002998685475822917,6.946761720053089e-06,86.34
23040560,청학동,2,2387927.82,9.15,4.94,1.92,0,3376.0,16407.0,6157.0,6975.0,1470.0,0,0,54.66,0.0029209425601360054,0.0006155964965447926,8.375462538024389e-07,83.99
23040570,동춘1동,2,3820176.3,4.08,2.61,1.0,0,5195.0,16828.0,3985.0,4072.0,807.0,0,0,95.36,0.0010659193922514364,0.00021124679507537062,5.235360472747722e-07,92.31
23040580,동춘2동,2,1279195.17,6.93,3.07,1.68,0,3742.0,12383.0,3136.0,4648.0,867.0,0,0,99.48,0.0036335346700563796,0.0006777699137131845,1.5634830766163424e-06,88.32
23040590,동춘3동,1,707320.1,7.98,7.21,2.82,0,4646.0,11534.0,3097.0,4197.0,645.0,0,0,100.0,0.005933664263097661,0.0009118926494395977,1.413787053394725e-06,81.99000000000001
23040640,송도1동,4,5835537.74,2.17,5.47,4.07,0,8752.0,22760.0,4756.0,29935.0,2156.0,0,0,87.01,0.005129775752242621,0.00036946038155453786,6.854552533479366e-07,88.29
23040660,송도2동,4,3602732.23,3.1,2.96,1.75,0,11196.0,22263.0,3193.0,8633.0,1603.0,0,0,92.74,0.002396236924878549,0.00044494008925985337,1.110268469768817e-06,92.19
23040650,송도3동,2,22050487.96,0.37,1.18,2.62,0,13090.0,31172.0,3843.0,26155.0,3090.0,0,0,85.64,0.0011861415514900985,0.0001401329533207572,9.070094066068428e-08,95.83
23050510,구월1동,2,1677118.48,9.89,10.81,2.71,0,6677.0,20459.0,5549.0,15856.0,2482.0,0,0,61.86,0.009454311182538193,0.0014799192958539224,1.1925215921465934e-06,76.59
23050520,구월2동,0,814005.07,22.23,6.23,5.05,0,8569.0,22199.0,6238.0,3776.0,808.0,0,0,83.1,0.004638791746043563,0.0009926228100644065,0.0,66.49
23050530,구월3동,6,1837133.81,12.3,20.93,3.56,0,3488.0,20688.0,4603.0,33045.0,4358.0,0,0,23.46,0.017987258097340295,0.0023721734237618095,3.2659569854453554e-06,63.21
23050540,구월4동,1,1041376.91,14.5,11.67,2.98,0,2013.0,9801.0,4014.0,5486.0,1499.0,0,0,8.39,0.0052680253876066065,0.0014394404039413603,9.602671140369316e-07,70.85
23050550,간석1동,5,946362.09,24.24,11.66,3.24,0,3226.0,14742.0,5749.0,5732.0,1257.0,0,0,41.73,0.006056878292683334,0.001328244245272671,5.2833899971068855e-06,60.86
23050560,간석2동,0,594520.74,20.39,20.66,3.82,0,3975.0,13838.0,4906.0,4603.0,1193.0,0,0,66.61,0.007742370770652302,0.0020066583379074942,0.0,55.129999999999995
23050570,간석3동,4,1649515.81,12.59,6.28,2.3,0,4111.0,18383.0,6621.0,7465.0,1839.0,0,0,34.24,0.004525570446005452,0.0011148726122175519,2.4249540233116953e-06,78.83
23050580,간석4동,4,1064968.45,16.83,16.18,2.64,0,4425.0,18666.0,6258.0,6658.0,1485.0,0,0,53.1,0.006251828399176972,0.0013944075056740468,3.755979813263426e-06,64.35
23050590,만수1동,2,756337.34,14.72,9.01,5.66,0,1995.0,9592.0,4593.0,6497.0,1031.0,0,0,57.33,0.00859008230363729,0.0013631483538633286,2.644322703905584e-06,70.61
23050600,만수2동,1,851791.57,15.48,7.23,3.63,0,4595.0,15539.0,5287.0,3248.0,948.0,0,0,75.68,0.003813139404469416,0.0011129483237182901,1.173996122065707e-06,73.66
23050610,만수3동,0,1267308.49,9.05,2.7,1.54,0,3204.0,11321.0,3857.0,1642.0,517.0,0,0,45.38,0.0012956592754989303,0.0004079511847947302,0.0,86.71
23050620,만수4동,2,968085.91,11.72,1.62,2.72,0,3796.0,13536.0,4852.0,1449.0,301.0,0,0,90.82,0.0014967679882718593,0.00031092281881975824,2.065932350961849e-06,83.94
23050630,만수5동,2,543834.57,33.48,15.4,3.32,0,1901.0,9837.0,4459.0,4066.0,1139.0,0,0,23.92,0.007476538315549222,0.00209438690147825,3.6775889402603155e-06,47.800000000000004
23050640,만수6동,2,1720844.0,4.95,5.73,2.87,0,4218.0,15721.0,5623.0,10633.0,1465.0,0,0,86.42,0.006178944750330774,0.0008513264421362348,1.1622203988207982e-06,86.45
23050750,장수서창동,3,11426856.63,1.35,1.79,0.24,0,4138.0,12266.0,4398.0,4352.0,870.0,0,0,61.95,0.00038085714566248047,7.613642388013742e-05,2.62539392690129e-07,96.62
23050670,남촌도림동,3,9842225.4,1.8,1.95,0.41,0,3579.0,13570.0,4820.0,18893.0,2349.0,0,0,47.3,0.0019195861943967268,0.00023866553594653636,3.04809113597109e-07,95.84
23050720,논현1동,2,3814666.73,3.9,3.62,0.96,0,6804.0,20248.0,5256.0,6807.0,1937.0,0,0,88.89,0.0017844284918651743,0.0005077769926168418,5.242921968165635e-07,91.52
23050730,논현2동,6,3262346.01,4.06,3.28,1.76,0,6333.0,20961.0,6093.0,19585.0,2526.0,0,0,80.38,0.0060033484921300445,0.0007742894200214701,1.839167268459549e-06,90.9
23050740,논현고잔동,8,10973645.46,1.3,1.85,1.67,0,10654.0,25865.0,5280.0,66722.0,7273.0,0,0,80.8,0.00608020372474647,0.0006627697264782392,7.290193609000293e-07,95.18
23060510,부평1동,6,1095934.25,14.63,15.49,2.87,0,5714.0,24583.0,7608.0,14325.0,2925.0,0,0,60.6,0.013071039617449029,0.002668955733405823,5.474780991601687e-06,67.00999999999999
23060520,부평2동,5,2340698.16,9.27,1.68,1.52,0,2636.0,12231.0,4629.0,1715.0,508.0,0,0,5.41,0.0007326873790479132,0.00021702926446433814,2.1361148077198634e-06,87.53
23060530,부평3동,3,975076.57,20.81,7.62,2.99,0,1634.0,8080.0,3734.0,3590.0,878.0,0,0,16.99,0.003681762140960051,0.0009004421057835445,3.076681454841268e-06,68.58
23060540,부평4동,6,1052968.37,23.58,21.95,4.17,0,5433.0,24837.0,7183.0,13716.0,3034.0,0,0,31.0,0.0130260323013024,0.0028813780987278713,5.698176859712336e-06,50.300000000000004
23060550,부평5동,3,808586.68,28.09,27.44,2.56,0,5341.0,22933.0,6013.0,11844.0,2443.0,0,0,26.28,0.014647780247695303,0.0030213211031002722,3.7101773677039774e-06,41.91
23060560,부평6동,3,705636.09,20.61,10.91,4.34,0,1948.0,9485.0,3648.0,4606.0,837.0,0,0,28.91,0.006527443912250472,0.0011861638199204612,4.251483225521367e-06,64.14
23060570,산곡1동,1,2296474.42,11.68,2.86,2.1,0,1703.0,8003.0,3862.0,2398.0,626.0,0,0,57.94,0.0010442093232588927,0.0002725917582819294,4.354500931021237e-07,83.36
23060580,산곡2동,1,813066.47,14.18,7.32,4.95,0,6863.0,20200.0,5762.0,3921.0,884.0,0,0,90.8,0.0048224839476553195,0.0010872419815677896,1.2299117438549654e-06,73.55
23060590,산곡3동,1,1638378.27,9.36,3.24,1.7,0,3599.0,13326.0,6286.0,2442.0,612.0,0,0,73.63,0.0014904982840043984,0.00037354011048758876,6.103596576594588e-07,85.7
23060600,산곡4동,0,691381.25,8.1,5.13,2.74,0,3311.0,11487.0,3783.0,2083.0,533.0,0,0,93.99,0.003012809502672906,0.000770920530448708,0.0,84.03
23060610,청천1동,1,2085520.82,9.58,4.99,0.69,0,962.0,4715.0,1910.0,7351.0,1311.0,0,0,13.83,0.0035247790045868505,0.0006286199530694274,4.794965317081826e-07,84.74
23060620,청천2동,4,2817946.36,6.14,7.93,1.17,0,6073.0,22313.0,6846.0,29207.0,2853.0,0,0,67.6,0.010364640155853198,0.0010124394276936754,1.4194734352522612e-06,84.76
23060630,갈산1동,3,1100270.76,13.15,8.94,5.04,0,2433.0,10961.0,3697.0,5589.0,1015.0,0,0,35.74,0.005079658755949493,0.0009225002034869807,2.7266015866610265e-06,72.87
23060640,갈산2동,4,673671.3,8.7,7.11,4.51,0,2986.0,12187.0,4856.0,2752.0,768.0,0,0,95.75,0.004085078286634965,0.0011400218474330133,5.937613788713611e-06,79.68
23060650,삼산1동,0,1967936.73,7.61,4.91,1.99,0,6767.0,22212.0,6810.0,5312.0,1255.0,0,0,83.61,0.0026992737718620693,0.0006377237544591298,0.0,85.49
23060720,삼산2동,2,1351600.35,5.54,4.76,3.4,0,7268.0,18554.0,4419.0,11723.0,1515.0,0,0,95.26,0.00867342184390028,0.0011208934652826856,1.479727346907836e-06,86.3
23060660,부개1동,1,927861.07,19.7,9.32,1.15,0,2244.0,10293.0,4825.0,3378.0,1015.0,0,0,31.58,0.003640631242308284,0.0010939137687812045,1.0777475554494625e-06,69.83
23060670,부개2동,1,722207.64,20.57,10.43,4.31,0,2938.0,11204.0,3888.0,2953.0,718.0,0,0,57.7,0.004088851787775482,0.00099417391927626,1.38464334161039e-06,64.69
23060680,부개3동,2,869757.61,12.8,6.01,5.91,0,5892.0,21607.0,5773.0,3965.0,1005.0,0,0,91.42,0.004558741371581,0.0011554943451296104,2.299491234088777e-06,75.28
23060690,일신동,2,4327179.89,2.18,3.25,0.4,0,2321.0,8006.0,3041.0,6616.0,1067.0,0,0,60.14,0.0015289403648954174,0.00024658092039652515,4.6219478987164973e-07,94.17
23060700,십정1동,3,1739827.56,8.48,4.95,1.42,0,1869.0,7919.0,3456.0,5990.0,1067.0,0,0,44.1,0.0034428699358950094,0.000613279168881465,1.7243088159741284e-06,85.15
23060710,십정2동,5,1089932.37,25.9,14.37,3.12,0,3022.0,15285.0,6170.0,6094.0,1833.0,0,0,29.2,0.005591172597198932,0.0016817557221308899,4.58744059501061e-06,56.61
23070510,효성1동,1,2081340.3,15.36,5.03,2.73,0,4006.0,16256.0,5823.0,4264.0,1083.0,0,0,63.37,0.002048679881891257,0.0005203377842608422,4.80459634589882e-07,76.88
23070520,효성2동,1,2908541.48,5.94,3.26,0.98,0,5154.0,19520.0,6105.0,7186.0,1327.0,0,0,65.19,0.0024706541231707974,0.0004562424187931601,3.438149350362924e-07,89.82
23070530,계산1동,2,1456386.38,13.4,10.84,3.7,0,2408.0,13536.0,4750.0,7724.0,2022.0,0,0,33.67,0.005303537650459877,0.0013883678313347837,1.3732619498860373e-06,72.06
23070540,계산2동,2,1582885.06,10.57,4.39,3.15,0,1750.0,10259.0,3823.0,4757.0,969.0,0,0,42.21,0.0030052719051943968,0.000612173318506069,1.2635156212715563e-06,81.89
23070550,계산3동,3,521934.63,15.45,6.61,5.52,0,2920.0,14129.0,3538.0,2632.0,571.0,0,0,89.87,0.005042777100169751,0.001094006734117374,5.747846238795309e-06,72.42
23070620,계산4동,1,850271.05,6.41,13.22,6.06,0,4436.0,16457.0,3221.0,16300.0,2319.0,0,0,80.42,0.01917035749930366,0.0027273655853303795,1.176095552104519e-06,74.31
23070560,작전1동,1,831423.86,14.87,8.62,4.99,0,5121.0,18978.0,5361.0,5056.0,910.0,0,0,78.19,0.006081134116044239,0.0010945079204114432,1.2027559564960916e-06,71.52000000000001
23070570,작전2동,2,967317.64,22.14,16.07,3.17,0,2590.0,12977.0,4792.0,8161.0,1681.0,0,0,50.82,0.008436732322916838,0.0017377952499477028,2.0675731706694857e-06,58.62
23070580,작전서운동,0,3276346.73,4.03,6.09,1.31,0,5885.0,20639.0,4709.0,12894.0,1861.0,0,0,75.9,0.0039354809067966515,0.000568010700135611,0.0,88.57
23070630,계양1동,3,17059703.83,1.42,0.87,0.49,0,3619.0,13816.0,4504.0,3610.0,821.0,0,0,53.39,0.00021160976978097307,4.8125102767362576e-05,1.7585299427781694e-07,97.22
23070610,계양2동,3,4156051.5,6.05,3.17,1.33,0,5206.0,23130.0,7209.0,6108.0,1648.0,0,0,50.93,0.0014696641752358706,0.0003965302162391478,7.218389858722351e-07,89.45
23070640,계양3동,4,9811156.76,1.72,1.54,1.09,0,6156.0,16538.0,4150.0,4241.0,828.0,0,0,49.76,0.0004322629944397787,8.439371832023975e-05,4.076991223199988e-07,95.65
23080510,검암경서동,5,14995076.19,2.94,1.59,0.79,0,9624.0,30771.0,5985.0,16658.0,2226.0,0,0,40.69,0.0011108979900414158,0.00014844872888895375,3.334427872618009e-07,94.68
23080530,연희동,0,9447146.79,2.93,3.0,1.66,0,6555.0,27736.0,8199.0,15938.0,2519.0,0,0,41.75,0.0016870702185821684,0.0002666413527800528,0.0,92.41
23080740,청라1동,0,2468432.76,2.91,6.0,1.54,0,8509.0,20232.0,2644.0,8613.0,1763.0,0,0,79.71,0.003489258504236149,0.0007142183609623046,0.0,89.55
23080780,청라2동,0,4919153.61,2.7,3.38,0.74,0,13373.0,30674.0,4723.0,6461.0,1438.0,0,0,82.37,0.0013134373333763135,0.000292326711870475,0.0,93.18
23080790,청라3동,1,13193758.12,0.59,1.07,1.33,0,7738.0,16685.0,2396.0,5970.0,673.0,0,0,86.68,0.0004524866945185043,5.1008969080561704e-05,7.579341616725365e-08,97.01
23080540,가정1동,0,2434775.88,6.68,3.92,0.68,0,5573.0,17780.0,4826.0,5184.0,1245.0,0,0,71.45,0.0021291487411887406,0.0005113406988387311,0.0,88.72
23080550,가정2동,2,1282108.11,2.27,0.18,0.71,0,853.0,4573.0,1358.0,197.0,69.0,0,0,99.78,0.00015365318919826772,5.381761449076382e-05,1.5599308548047484e-06,96.84
23080560,가정3동,1,588929.45,17.43,1.57,2.22,0,1389.0,6668.0,2076.0,540.0,141.0,0,0,30.9,0.0009169179771716814,0.00023941747181705015,1.6979962540216322e-06,78.78
23080580,석남1동,3,1146365.03,19.04,11.78,2.34,0,3010.0,14750.0,5247.0,4575.0,1455.0,0,0,41.6,0.003990875402017533,0.001269229226215412,2.6169674767328083e-06,66.84
23080590,석남2동,3,2721862.56,6.57,5.91,2.22,0,1821.0,8419.0,3623.0,14472.0,2651.0,0,0,41.98,0.005316947377367515,0.0009739654157961085,1.1021864380944268e-06,85.3
23080600,석남3동,4,1449821.49,11.88,1.96,2.62,0,2122.0,9698.0,3403.0,1605.0,422.0,0,0,36.84,0.001107032838911037,0.0002910703165236496,2.758960346195731e-06,83.53999999999999
23080730,신현원창동,2,10077340.66,1.91,2.82,2.49,0,6144.0,20656.0,6038.0,14831.0,2253.0,0,0,64.35,0.0014717176386478614,0.00022357088799633415,1.9846505814144177e-07,92.78
23080620,가좌1동,2,4342249.09,3.12,10.67,0.25,0,1510.0,7644.0,2812.0,26027.0,3599.0,0,0,21.43,0.0059938984292446625,0.0008288331519903001,4.6059080410686303e-07,85.96000000000001
23080630,가좌2동,2,723919.45,9.9,4.25,3.38,0,3650.0,13169.0,4216.0,2592.0,733.0,0,0,87.05,0.0035805088535253407,0.0010125435916798129,2.7627383129053557e-06,82.47
23080640,가좌3동,4,1940273.52,7.6,4.76,1.26,0,2163.0,10128.0,4435.0,12284.0,1332.0,0,0,52.05,0.006331066147795847,0.0006865011485561762,2.061565010679208e-06,86.38
23080650,가좌4동,1,1898898.02,5.74,4.33,1.74,0,1635.0,6978.0,2456.0,6850.0,911.0,0,0,70.76,0.0036073553860274847,0.0004797519352804436,5.26621224237589e-07,88.19
2826063000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2826064000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2826065000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2826066000,Unknown,0,,,,,0,,,,,,0,0,,,,,
2826067000,Unknown,0,,,,,0,,,,,,0,0,,,,,
23510110,강화읍,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23510310,선원면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23510320,불은면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23510330,길상면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23510340,화도면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23510350,양도면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23510360,내가면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23510370,하점면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23510380,양사면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23510390,송해면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23510400,교동면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23510410,삼산면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23510420,서도면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23520310,북도면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23520330,백령면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23520340,대청면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23520350,덕적면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23520370,영흥면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23520360,자월면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
23520320,연평면,0,3951207.12,10.96,7.68,2.6,0,3788.58,13422.64,4148.13,8292.54,1364.75,0,0,58.17,0.0020987358415113944,0.00034540077463632074,0.0,78.75999999999999
31011540,파장동,0,8638370.88,2.91,2.02,1.19,0,3562.0,14868.0,5557.0,13859.0,1499.0,0,0,47.9,0.0016043534356774405,0.00017352809005559443,0.0,93.88
