시군구,행정동코드,행정동명,행정동총면적_m2,주거용지비율,상업업무용지비율,공공시설용지비율
서울_도봉구,11100560,방학2동,1091985.6081384963,15.977851667125382,4.10904289078741,1.8934767490512607
서울_도봉구,11100570,방학3동,1949549.809847569,4.63884471028735,1.5535135734975096,1.2917363062146132
서울_도봉구,11100590,창1동,1121318.0350163437,9.809905644202004,3.6002266453782608,2.305456213512074
서울_도봉구,11100600,창2동,653945.3199284887,25.29214716209066,10.40687181000013,2.0633379664853977
서울_도봉구,11100610,창3동,654987.2585619986,17.428023223730584,5.918990029053468,2.912755238143709
서울_도봉구,11100620,창4동,1139307.1425799911,5.769063779887103,6.335551144423275,2.6961255247785787
서울_도봉구,11100630,창5동,700942.9110056368,12.591791728634409,11.013933855967643,3.097632535486685
서울_도봉구,11100640,도봉1동,8445069.216864066,2.251522123305125,1.1259367353086132,0.6594454183692203
서울_도봉구,11100650,도봉2동,1118179.2149436572,9.053288898208129,5.886224031775676,3.466968762667557
서울_노원구,11110510,월계1동,1140714.9239171862,10.679102675973663,5.787521174299962,3.888570717088587
서울_노원구,11110520,월계2동,2003257.4518270672,4.444101614958358,1.4412630219019094,2.929174496483354
서울_노원구,11110530,월계3동,1133290.9990217355,6.44587974130955,6.73367727432963,2.0948729467462126
서울_노원구,11110560,공릉2동,6978055.84259063,2.4771496082790145,1.1944903358407308,2.909648252509953
서울_노원구,11110580,하계1동,1525890.4777610328,6.078836690444744,3.336446477733096,6.695748297924537
서울_노원구,11110590,하계2동,499641.4303040422,11.02973854146162,1.958281559446084,3.456255115580125
서울_노원구,11110600,중계본동,2181556.3382772817,6.521974014626096,1.761908988370026,1.561156304519286
서울_노원구,11110610,중계1동,622972.9598422882,9.45892893670072,5.020124691710212,4.067624412785388
서울_노원구,11110640,중계4동,1518104.798449378,3.624250555943992,2.2080976423586587,2.177078512191866
서울_노원구,11110650,상계1동,5398483.701445269,2.723548759999715,1.8222964270719144,1.4316589784451583
서울_노원구,11110660,상계2동,622648.9470855747,13.75778334254137,14.761341324190516,4.134994295682208
서울_노원구,11110690,상계5동,906196.8807098538,13.400286033058324,5.434379384180177,2.1207948878417686
서울_노원구,11110720,상계8동,665840.2223766204,8.097118866907255,1.9803423651498115,4.483360360108374
서울_노원구,11110730,상계9동,718895.6152777761,7.040533131555675,2.0979945261141784,3.3978782574749107
서울_노원구,11110740,상계10동,808596.8881865293,5.452732241118033,1.7253132875095305,2.6233019228358976
서울_노원구,11110760,상계3·4동,5207882.552876804,3.892329847352189,0.945027047554705,0.7130987538191891
서울_노원구,11110770,상계6·7동,1449188.0867129304,6.971445655540194,5.559904828290225,4.455133758359127
서울_노원구,11110780,중계2·3동,918380.4956780896,8.844448896923508,4.561262497058807,4.7747499534071824
서울_노원구,11110790,공릉1동,1262293.2058036237,12.802901590812471,8.732059068582519,2.539966490413067
서울_은평구,11120510,녹번동,1792888.489674982,13.402160208540051,5.478039127273439,1.6930304203935704
서울_은평구,11120520,불광1동,3122614.023352136,8.327404471204444,2.506389857078788,0.9248388348989202
