dong_code,dong_name,sido,sigungu,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,population_year,business_year
3124069,동탄7동,경기도,화성시,21359,46194,4969,10866,1193,2019,2019
3124070,동탄6동,경기도,화성시,7093,19385,2170,22543,2134,2019,2019
3124071,동탄8동,경기도,화성시,5144,13608,1617,3054,369,2019,2019
3125011,오포읍,경기도,광주시,20014,68721,19292,29842,5815,2019,2019
3125012,초월읍,경기도,광주시,8448,26327,8740,25360,4329,2019,2019
3125014,곤지암읍,경기도,광주시,3402,13875,5622,19986,3090,2019,2019
3125034,도척면,경기도,광주시,1153,5101,2865,11480,1759,2019,2019
3125035,퇴촌면,경기도,광주시,2231,7417,4743,2355,732,2019,2019
3125036,남종면,경기도,광주시,117,640,747,388,98,2019,2019
3125038,남한산성면,경기도,광주시,391,1366,967,1279,322,2019,2019
3125054,경안동,경기도,광주시,8342,27303,7870,10928,2524,2019,2019
3125055,송정동,경기도,광주시,11013,38106,11653,7745,1387,2019,2019
3125056,쌍령동,경기도,광주시,0,0,0,1998,431,2019,2019
3125057,탄벌동,경기도,광주시,0,0,0,6946,1355,2019,2019
3125058,광남1동,경기도,광주시,0,0,0,18053,3059,2019,2019
3125059,광남2동,경기도,광주시,0,0,0,2497,518,2019,2019
3126011,백석읍,경기도,양주시,4270,15266,7226,9921,1979,2019,2019
3126031,은현면,경기도,양주시,547,3373,2301,11329,1750,2019,2019
3126032,남면,경기도,양주시,882,3913,2455,9247,1313,2019,2019
3126033,광적면,경기도,양주시,1672,7024,3579,13328,2258,2019,2019
3126034,장흥면,경기도,양주시,1110,5216,3995,5884,1150,2019,2019
3126051,양주1동,경기도,양주시,541,2915,2113,4695,866,2019,2019
3126052,양주2동,경기도,양주시,12972,29115,9210,11677,2619,2019,2019
3126053,회천1동,경기도,양주시,1470,6132,2358,6377,1231,2019,2019
3126054,회천2동,경기도,양주시,4951,16601,5911,8525,1604,2019,2019
3126055,회천3동,경기도,양주시,6512,17079,4771,4077,985,2019,2019
3126056,회천4동,경기도,양주시,8819,22652,5363,6246,1400,2019,2019
3127011,소흘읍,경기도,포천시,8513,27170,9085,19865,4454,2019,2019
3127031,군내면,경기도,포천시,1228,5003,2514,8212,1073,2019,2019
3127032,내촌면,경기도,포천시,361,2529,1772,8279,1402,2019,2019
3127033,가산면,경기도,포천시,681,4413,2681,16278,2821,2019,2019
3127034,신북면,경기도,포천시,1790,7069,3734,7923,1041,2019,2019
3127035,창수면,경기도,포천시,154,961,1088,1473,199,2019,2019
3127036,영중면,경기도,포천시,504,2373,2069,3422,571,2019,2019
3127037,일동면,경기도,포천시,1278,4711,3501,3486,924,2019,2019
3127038,이동면,경기도,포천시,926,3184,1993,1925,511,2019,2019
3127039,영북면,경기도,포천시,1143,4325,3139,2723,853,2019,2019
3127040,관인면,경기도,포천시,224,1213,1398,648,183,2019,2019
3127041,화현면,경기도,포천시,372,1388,998,2391,290,2019,2019
3127051,포천동,경기도,포천시,3261,10826,4387,7657,1751,2019,2019
3127052,선단동,경기도,포천시,2038,8986,3396,11639,1733,2019,2019
3128011,가남읍,경기도,여주시,2432,8615,4484,8665,1162,2019,2019
3128031,점동면,경기도,여주시,474,2089,2044,2593,357,2019,2019
3128033,흥천면,경기도,여주시,478,2346,2212,1347,296,2019,2019
3128034,금사면,경기도,여주시,236,1327,1408,697,203,2019,2019
3128035,산북면,경기도,여주시,286,1170,1130,901,186,2019,2019
3128036,대신면,경기도,여주시,714,3255,3207,1745,404,2019,2019
3128037,북내면,경기도,여주시,546,2376,2031,2369,321,2019,2019
3128038,강천면,경기도,여주시,400,2013,1724,1943,239,2019,2019
3128039,세종대왕면,경기도,여주시,0,0,0,2508,384,2019,2019
3128051,여흥동,경기도,여주시,3814,13008,5256,12386,2315,2019,2019
3128052,중앙동,경기도,여주시,3833,10967,3858,7723,1655,2019,2019
3128053,오학동,경기도,여주시,3713,10209,2963,3885,1022,2019,2019
3135011,연천읍,,,1233,4282,2521,3232,613,2019,2019
3135012,전곡읍,,,3632,10488,5061,6836,1848,2019,2019
3135031,군남면,,,315,1490,1523,900,182,2019,2019
3135032,청산면,,,352,1948,1712,1962,341,2019,2019
3135033,백학면,,,258,1238,1178,1078,218,2019,2019
3135034,미산면,,,116,772,869,375,124,2019,2019
3135035,왕징면,,,79,405,561,204,55,2019,2019
3135036,신서면,,,197,1235,1421,482,220,2019,2019
3135037,중면,,,21,109,72,41,15,2019,2019
3135038,장남면,,,65,323,348,193,38,2019,2019
3137011,가평읍,,,3017,10479,6136,9638,2096,2019,2019
3137031,설악면,,,1375,4592,3459,5198,1014,2019,2019
3137032,청평면,,,1757,7403,5001,5589,1453,2019,2019
3137033,상면,,,494,2632,2379,2664,630,2019,2019
3137035,북면,,,378,1720,1875,1967,660,2019,2019
3137036,조종면,,,1443,5105,3170,3084,842,2019,2019
3138011,양평읍,,,5732,17109,7699,12993,2592,2019,2019
3138031,강상면,,,1827,5339,2875,1870,444,2019,2019
3138032,강하면,,,413,2159,2060,1083,290,2019,2019
3138033,양서면,,,1729,6576,4661,3044,741,2019,2019
3138034,옥천면,,,1064,3940,2762,1745,469,2019,2019
3138035,서종면,,,1445,4661,3362,2139,701,2019,2019
3138036,단월면,,,387,1764,1773,1078,264,2019,2019
3138037,청운면,,,282,1543,1894,997,278,2019,2019
3138038,양동면,,,344,1921,2321,991,249,2019,2019
3138039,지평면,,,647,2940,3202,1161,291,2019,2019
3138040,용문면,,,2935,8708,5726,4461,1324,2019,2019
3138041,개군면,,,573,2360,2141,704,224,2019,2019
