자료권역,시도,행정동코드,행정동명,행정동전체면적_m2,상업업무지역면적_m2,상업업무지역비율_pct,공공시설지역면적_m2,공공시설지역비율_pct,주거지역면적_m2,주거지역비율_pct
서울_구로구,서울,1117051,신도림동,1392811.2053147987,53361.91599647756,3.8312382749977134,28061.296726608416,2.0147236480816573,393357.27452142205,28.24196653648523
서울_구로구,서울,1117052,구로1동,1008908.9779790372,0.0,0.0,0.0,0.0,288717.27903772175,28.616781626431383
서울_구로구,서울,1117054,구로3동,1040133.0563558807,59224.129200001626,5.693899337022718,33119.76160000001,3.184185080708377,312090.22718691087,30.00483690810894
서울_구로구,서울,1117055,구로4동,524509.5685509316,27786.43479060041,5.297603028933543,0.0,0.0,373863.4403790833,71.27866921702875
서울_구로구,서울,1117056,구로5동,1012489.653816002,173941.65488743724,17.179598253855083,78728.83885649248,7.775767244610258,449427.2394267187,44.38832907900433
서울_구로구,서울,1117061,고척1동,1151257.297165733,159934.26051643502,13.892138700026077,2.0224519114125368,0.00017567331962990267,404747.08224181144,35.15696128382887
서울_구로구,서울,1117062,고척2동,1025588.6955039867,16455.03383993044,1.6044476613350573,92173.159424275,8.98734159496366,549787.0238353158,53.60696995252505
서울_구로구,서울,1117064,개봉2동,782536.6278120531,0.0,0.0,47141.09605706037,6.024139239190035,490473.4682436369,62.67738158340074
서울_구로구,서울,1117065,개봉3동,828431.6825387753,0.0,0.0,3.9941747513951604,0.0004821368901723783,379867.8723835469,45.85385619480662
서울_구로구,서울,1117067,오류1동,727426.365194894,52477.723541176296,7.214162979522515,0.0,0.0,372118.218661793,51.155448367903745
서울_구로구,서울,1117069,수궁동,2661396.0539039318,14089.05977987557,0.5293860625970606,100889.18711104145,3.7908370294248295,628998.3797310733,23.634151662936905
서울_구로구,서울,1117070,가리봉동,411005.80699869484,0.0,0.0,0.0,0.0,339615.16937344166,82.63026059252738
서울_구로구,서울,1117071,구로2동,1703383.6930640044,253650.84913544205,14.890999025544339,109979.87320077288,6.4565531329552535,728811.1660754984,42.78608331423738
서울_구로구,서울,1117072,개봉1동,1320340.5333524079,35196.47729999821,2.6657120955480074,1942.2301851259551,0.14710070137698036,625023.9838464201,47.33808953508791
서울_구로구,서울,1117073,오류2동,3061068.0749830743,54713.119608814486,1.7873865679748733,88158.4110389585,2.8799885817451463,823849.4465780408,26.91379042861032
