dong_code,dong_name,station_count_지하철,행정동전체면적_m2,주거용지면적_m2,상업업무용지면적_m2,공공시설용지면적_m2,주거지역비율_pct,상업업무지역비율_pct,공공시설지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,station_count_준고속철도,station_count_일반철도,아파트비율_퍼센트,worker_density,business_density,station_density_지하철,기타지역비율_pct
11050630,광장동,1,2391913.4431120986,14941349.84674478,9446037.214605696,7844261.672993686,6.246609754951967,3.949155117551217,3.2794922807857056,0,9176,21488,5229,16050,1334,0,0,84.64,0.0067101090326455864,0.0005577124890684868,4.1807532913679666e-07,86.5247428467111
11050640,자양1동,1,568431.369456211,25894999.648672532,5284076.688086453,1680088.1356017515,45.55519107512477,9.29589211999587,2.9556569638459704,0,2773,15415,4857,8826,1619,0,0,14.84,0.015526940408457948,0.0028481890461469995,1.7592273293063616e-06,42.193259841033395
11050650,자양2동,2,1656250.4546226012,22130939.050982084,7923483.15085428,5853824.330861448,13.36207274039657,4.7839885137781,3.534383531502378,0,3863,16833,5764,5878,1216,0,0,38.95,0.0035489801578976114,0.0007341884777141027,1.2075468383455636e-06,78.31955521432295
11050660,자양3동,4,1195503.3965950874,12354301.329231478,6491978.675051811,3073367.6167083015,10.333974260899431,5.43033059842541,2.5707728020359943,0,5320,18011,5859,6010,1149,0,0,81.08,0.00502717099513628,0.0009611014098854551,3.3458708786264758e-06,81.66492233863917
11050670,자양4동,4,1179121.316773601,22952792.66548328,12974283.748408437,1906556.9793128544,19.46601451349248,11.003349327878857,1.6169302956287115,0,1756,11554,5144,6012,1658,0,0,28.81,0.00509871199377473,0.0014061318173117935,3.392356615951251e-06,67.91370586299996
11050600,구의1동,1,594547.3377039409,25229655.31201306,5863544.538675518,1725585.081934868,42.43506565759167,9.86219963799638,2.9023510366707512,0,2304,15655,4360,6875,1646,0,0,4.26,0.011563419031417515,0.002768492760103742,1.6819518591152747e-06,44.8003836677412
11050610,구의2동,2,1386971.8853216723,28794983.39084412,7399422.869668996,7850076.12285651,20.76104331715842,5.334947988475549,5.659866797542105,0,4395,16991,6058,5643,1040,0,0,17.94,0.004068575621235874,0.0007498349541175454,1.441990296379895e-06,68.24414189682392
11050620,구의3동,2,1026770.2186114228,15931366.072994586,9809017.387756577,2086318.0308706788,15.515999377679409,9.553274150298238,2.031923007751589,0,4745,19289,5759,16460,2611,0,0,62.49,0.01603085062410533,0.0025429253329003047,1.9478554828803557e-06,72.89880346427077
11060810,용신동,9,1617172.3870440316,31788666.2650415,38226337.06156935,4184907.488031904,19.656943514319337,23.637762657722487,2.58779306495663,0,2945,19927,7736,28388,5015,1,3,39.9,0.017554096413749564,0.003101091782265537,5.565269399878331e-06,54.117500763001544
11060820,제기동,7,1180807.747504301,28087352.05058616,32696424.512815315,3288182.786110976,23.786558065824224,27.689879730143137,2.7846893730674807,0,2558,14786,7590,13355,4487,1,3,37.6,0.011310054518284955,0.003799941192328311,5.928145385847599e-06,45.738872830965164
11060830,전농1동,6,1125837.1944873373,29664220.54008235,21262198.688511085,2856715.2878972185,26.348588130977756,18.88567795825316,2.537414203301443,0,4086,18683,7769,7608,2068,1,3,46.55,0.006757637815827192,0.001836855284323164,5.329367362639741e-06,52.22831970746764
11060840,전농2동,3,976821.1385074372,11829457.93133031,4251392.533933101,9973114.866112398,12.110157596922484,4.352273273313006,10.209765609035768,0,3182,11360,4958,4681,748,0,0,83.93,0.004792074838905055,0.0007657491945099298,3.0711866089970442e-06,73.32780352072874
