dong_code,dong_name,station_count_준고속철도,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,아파트비율_퍼센트,station_count_지하철,station_count_일반철도
31070600,원평동,0,5241974.93,0.25,0.19,11.56,0,1473,8441,3382,4076,1052,69.02,1,4
31070610,통복동,0,608915.44,11.79,0.68,37.9,0,253,2081,1484,2828,1248,61.71,1,4
31070640,세교동,0,7083657.03,1.77,0.17,13.5,0,7248,23901,6483,12931,2514,89.45,1,0
31070650,비전2동,0,4766524.53,2.92,2.1,23.84,0,12029,35254,10374,11871,3257,86.93,0,0
31070660,용이동,0,2625417.8,2.97,0.77,6.36,0,6198,16871,2813,4150,1311,72.18,0,0
31070670,비전1동,0,13005389.09,0.86,0.26,6.74,0,11019,32050,8534,17666,5424,84.98,0,0
31070680,동삭동,0,3027451.57,0.0,0.9,14.08,0,9894,27701,3949,6150,1979,94.25,0,0
31070690,고덕동,0,16609179.77,0.08,0.21,6.76,0,9759,29939,2960,25947,3034,93.44,1,2
31080510,생연1동,0,1974235.42,0.0,0.0,0.0,0,822,3201,2367,1978,375,45.59,2,0
31080520,생연2동,0,751403.38,0.0,0.0,0.0,0,1643,5575,3775,2675,1075,75.44,2,0
31080530,중앙동,0,648495.38,0.0,0.0,0.0,0,274,2020,2229,3017,1146,8.86,2,0
31080550,보산동,0,13728874.5,0.0,0.0,0.0,0,264,1323,1120,779,384,17.56,2,0
31080560,불현동,0,33814506.09,0.07,0.02,0.26,0,3667,13687,8031,5692,1687,59.77,2,0
31080580,소요동,0,31405818.79,0.0,0.0,0.0,0,829,4131,3579,5431,868,18.5,2,0
31080600,상패동,0,8079781.1,0.0,0.0,0.0,0,449,2485,2052,2717,629,37.42,1,0
31080610,송내동,0,5519409.76,0.53,0.0,0.0,0,4361,14367,6375,7970,2326,88.58,1,0
31091510,일동,0,2453387.95,1.61,7.04,20.78,0,3382,14588,5474,5012,1537,0.11,1,0
31091540,본오1동,0,6484897.09,0.6,1.14,13.34,0,5288,22723,7578,10390,4547,1.43,1,0
31091550,본오2동,0,834377.53,2.59,5.76,55.2,0,3459,15442,6027,5082,2028,53.36,1,0
31091560,본오3동,0,1080047.36,8.08,9.92,33.89,0,2019,11849,4759,5376,1977,62.24,1,0
31091570,부곡동,0,5700877.98,0.46,3.13,11.05,0,3021,12899,4888,4374,1612,0.24,0,0
31091580,월피동,0,6072845.6,1.0,1.11,15.45,0,4789,23301,8374,8389,2907,38.79,0,0
31091620,성포동,0,1704147.49,3.43,9.18,28.25,0,3457,15174,6465,4151,1108,96.36,2,0
31091710,반월동,0,13259427.32,0.0,0.07,6.36,0,1996,9030,5805,9199,1740,62.45,1,0
31091730,안산동,0,8374241.71,0.07,0.0,7.02,0,1041,4651,2982,4720,1340,22.73,0,0
31091740,이동,0,2369742.96,4.37,5.57,16.43,0,2143,15255,5407,11987,3929,10.04,5,0
31091760,사동,0,2244415.21,1.7,0.16,31.87,0,3593,19768,6738,7351,2283,31.27,3,0
31091770,사이동,0,3011739.72,1.05,13.53,23.0,0,4998,19455,6658,5545,1867,55.71,1,0
31091780,해양동,0,4806224.34,0.0,5.25,3.6,0,8751,25809,5831,9531,1869,90.3,0,0
31092590,와동,0,3221239.33,1.63,2.28,24.84,0,5506,23482,7709,5241,2348,4.44,0,0
31092660,초지동,0,25860308.01,0.38,1.94,1.23,0,7381,29423,9034,114603,12691,96.71,10,0
31092680,선부1동,0,843508.84,4.73,5.14,40.87,0,2356,10772,3944,3653,1075,88.75,1,0
31092690,선부2동,0,3090406.44,2.93,1.07,16.88,0,1879,9271,3584,6012,2253,45.41,2,0
31092700,선부3동,0,4813520.95,1.18,0.86,13.59,0,4857,21433,6832,6037,2153,74.96,2,0
31092720,대부동,0,60883058.18,0.09,0.34,0.22,0,628,4066,4511,4827,1970,0.0,0,0
31092730,호수동,0,2645303.17,0.0,0.76,10.79,0,7647,27019,8106,28720,9278,96.88,4,0
31092740,고잔동,0,1459729.35,5.1,10.37,31.8,0,2386,13349,4661,9280,1475,15.15,2,0
31092750,중앙동,0,1998724.02,11.37,4.77,25.21,0,2997,15961,4591,19681,5482,91.83,2,0
31092760,원곡동,0,1320370.9,5.21,5.79,33.34,0,517,2990,2106,13552,4980,0.0,2,0
31092770,신길동,0,6841270.42,1.45,0.27,5.92,0,3404,12826,4992,17726,3270,87.05,5,0
31092780,백운동,0,1465715.27,2.71,1.58,30.42,0,3774,15125,5322,3437,1449,86.94,7,0
31101510,주교동,0,5520761.04,0.0,0.0,0.0,0,1097,6190,3674,4833,1149,36.44,0,0
31101520,원신동,0,12901447.01,0.37,0.0,2.23,0,4715,12689,5486,5618,1671,94.25,0,0
31101530,흥도동,0,11195493.58,0.19,0.03,2.75,0,6158,17754,5669,14397,2946,92.47,0,0
31101540,성사1동,0,2309005.94,0.0,0.0,0.0,0,2570,12305,6329,7556,2326,75.65,1,0
31101550,성사2동,0,993602.4,0.0,0.0,0.0,0,1308,5874,3558,2040,648,96.79,1,0
31101560,효자동,0,25774227.64,1.24,0.11,3.09,0,5329,14763,3842,4868,1329,91.82,1,0
31101580,창릉동,0,11302131.13,2.58,0.97,8.25,0,4237,14869,4207,12293,3023,51.32,2,0
31101590,고양동,0,23899326.38,1.01,0.36,4.6,0,4295,15613,8522,8150,2278,57.9,0,0
31101600,관산동,0,16408160.7,0.0,0.0,0.75,0,4013,18967,12072,8355,2870,19.87,0,0
31101610,능곡동,0,12511678.65,0.45,0.0,3.45,0,2461,10756,4985,4688,1464,72.13,7,0
31101620,화정1동,0,2267379.79,0.0,0.0,0.0,0,4569,21582,9848,12168,2939,95.33,3,0
31101630,화정2동,0,1982741.57,0.92,0.0,4.82,0,5139,19353,6957,10245,2860,99.92,2,0
31101640,행주동,1,6392821.17,3.64,8.61,10.02,3,1346,9578,5398,6344,1823,35.01,3,0
31101650,행신1동,0,667785.86,5.63,0.0,52.27,0,2741,12210,5755,3738,1302,93.28,0,0
31101660,행신2동,1,4311403.81,1.52,15.58,12.63,3,4049,18948,7382,8454,2587,96.55,4,0
31101670,화전동,0,7274995.9,0.61,0.0,16.07,0,5807,17160,4980,7777,2634,86.89,1,0
31101680,대덕동,0,10768770.68,0.96,1.16,7.42,0,4014,10015,1985,5934,1308,88.57,1,0
31101690,행신3동,0,1960157.94,3.69,0.3,24.46,0,3270,14046,5648,7525,2291,86.67,0,0
31101700,삼송동,0,6816244.16,0.5,0.2,12.31,0,7637,32091,10767,11953,3823,75.47,0,0
31103510,식사동,0,6850086.62,0.0,0.0,0.0,0,9044,24847,6929,13657,3881,82.58,0,0
31103520,중산동,0,2835451.54,0.0,0.0,0.0,0,6525,25772,12265,10424,3539,90.63,0,0
31103530,정발산동,0,1547485.88,0.0,0.0,0.0,0,2755,13174,5988,6873,2594,0.0,3,0
31103540,풍산동,0,5685010.51,0.0,0.0,0.0,0,6485,21737,8940,9790,2991,81.28,6,0
31103550,백석1동,0,1756936.33,0.0,0.0,0.0,0,4029,18282,6737,14788,3370,86.47,5,0
31103560,마두1동,0,2212686.44,0.0,0.0,0.0,0,4082,13600,5344,10058,1944,72.71,5,0
31103570,마두2동,0,622647.73,0.0,0.0,0.0,0,3017,8928,3612,4228,1513,100.0,0,0
31103580,장항1동,0,10231101.36,0.0,0.0,0.0,0,2174,6636,2053,11193,2611,93.1,0,0
31103590,장항2동,0,2409012.13,0.0,0.0,0.0,0,2110,18727,5694,38978,10057,100.0,1,0
31103600,고봉동,0,25045596.17,0.0,0.0,0.0,0,2433,12426,7155,27113,6157,20.56,0,0
31103610,백석2동,0,789408.75,0.0,0.0,0.0,0,1778,13420,4899,11170,3121,87.61,1,0
31104510,일산1동,0,644567.33,0.0,0.0,0.0,0,3727,14928,6995,3208,1328,94.1,2,0
31104520,일산2동,0,815472.5,0.0,0.0,0.0,0,2217,11154,5774,4163,1726,81.55,2,0
31104530,일산3동,0,1142407.32,0.0,0.0,0.0,0,7422,20079,6435,4465,1737,100.0,2,0
31104540,탄현동,0,2180892.8,0.0,0.0,0.0,0,8562,30419,10329,9336,3488,98.34,0,0
31104550,주엽1동,0,935237.87,0.0,0.0,0.0,0,4201,15539,7100,5365,1894,100.0,1,0
31104560,주엽2동,0,997720.35,0.0,0.0,0.0,0,4463,15275,7547,7712,2466,100.0,1,0
31104570,대화동,0,3771077.62,0.0,0.0,0.0,0,4449,22031,8096,20149,4308,59.6,1,0
31104580,송포동,0,12758921.39,0.0,0.0,0.0,0,3269,12490,4811,5873,1660,80.84,0,0
31104590,송산동,0,18076219.47,0.0,0.0,0.0,0,9188,29376,10996,19923,5818,72.47,0,0
31110510,중앙동,0,6988738.41,0.19,8.05,4.55,0,1797,6396,3150,12774,872,86.88,2,0
31110520,갈현동,0,4374294.82,0.0,0.66,10.86,0,3405,6999,1006,12950,1207,97.65,0,0
31110530,별양동,0,650056.54,12.1,9.53,49.31,0,2732,8508,3418,8023,1214,85.18,2,0
31110540,부림동,0,406096.8,0.0,0.15,67.49,0,2599,8703,3357,1081,431,86.18,2,0
31110550,과천동,0,10778203.54,1.26,8.22,5.74,0,812,3777,2078,10784,2099,0.0,4,0
31110560,문원동,0,12651238.39,0.12,1.78,1.62,0,992,3967,1890,2448,482,0.0,2,0
31120510,갈매동,0,3974578.93,5.19,0.0,12.02,0,6446,17777,5982,8577,3676,97.36,2,0
31120520,동구동,0,7309951.88,5.99,0.0,9.93,0,5472,21628,8774,15004,4070,92.24,3,0
31120530,인창동,0,2214410.61,6.13,0.0,33.51,0,3838,14425,5540,8812,1860,81.09,1,0
31120540,교문1동,0,10031711.16,1.3,4.26,6.87,0,1456,8717,4862,10642,2566,19.2,1,0
31120550,교문2동,0,1169961.94,1.14,0.0,36.24,0,3749,12306,5142,2524,1089,93.72,0,0
31120560,수택1동,0,1192245.41,7.82,0.21,37.62,0,1631,9133,4379,6497,2491,72.85,1,0
31120570,수택2동,0,630340.28,6.72,0.0,71.03,0,2813,14401,7412,4326,2101,49.65,0,0
31120580,수택3동,0,6672799.15,0.69,3.35,9.84,0,3156,12923,5131,9107,2071,93.61,0,0
31130110,와부읍,1,50093139.91,1.59,0.13,3.7,0,9516,32276,15794,14360,4784,86.3,3,3
31130120,진접읍,0,66177141.06,0.51,0.14,3.64,0,18001,54356,23653,33698,9325,77.07,0,0
31130130,화도읍,0,71597209.89,1.58,0.24,4.8,0,10474,37325,16914,31030,9081,57.85,0,0
31130140,진건읍,0,31239928.07,0.87,0.86,4.18,0,2181,11383,7415,15421,4346,57.51,2,0
31130150,오남읍,0,25308565.59,0.67,0.11,4.51,0,8576,30520,12633,13388,4458,83.92,0,0
31130160,퇴계원읍,0,3287087.8,4.67,0.41,15.37,0,3490,15148,8823,4106,1618,68.88,2,0
31130310,별내면,0,22292034.91,0.58,0.09,3.42,0,2522,10128,5855,4594,1509,86.75,0,0
31130340,수동면,0,72905660.18,0.25,0.38,1.91,0,787,3974,4046,7342,1815,0.0,0,0
31130350,조안면,0,50983894.55,0.47,0.43,1.57,0,354,1808,1712,1153,393,0.0,1,0
31130510,호평동,0,9216068.32,0.4,0.87,5.45,0,11997,33179,11165,10781,3575,88.84,1,0
31130520,평내동,0,7340493.96,0.15,0.0,7.45,0,7588,22827,7454,8402,2736,93.18,1,0
31130530,금곡동,0,6990313.9,3.69,1.29,9.3,0,1401,9301,7001,7533,1990,50.75,1,0
31130540,양정동,1,12418117.06,1.39,0.5,5.64,0,178,1485,1248,6315,1753,20.14,2,3
31130570,별내동,0,18702183.9,0.7,0.46,4.52,0,15061,48163,17167,23651,7796,93.87,1,0
31130580,다산1동,0,5589878.13,2.39,0.0,15.42,0,23705,60630,17456,21438,7012,94.81,1,0
31130590,다산2동,0,5557033.46,1.88,0.93,8.23,0,8091,21724,6369,12268,3185,93.66,1,0
31140510,중앙동,0,3681372.39,5.49,6.83,17.79,0,7129,20974,6584,10491,2805,83.8,1,2
31140520,대원동,0,6052691.83,7.41,0.61,13.8,0,11618,40821,11257,19894,5358,83.33,0,0
31140530,남촌동,0,5774636.92,0.42,2.12,7.0,0,2647,17235,3558,14972,3169,64.2,1,2
31140540,신장동,0,6944926.24,1.39,5.89,10.55,0,12680,35544,11342,12602,3753,83.97,0,0
31140550,세마동,0,13727618.42,0.14,0.13,3.81,0,6729,19844,5190,15543,2888,84.33,2,0
31140560,초평동,0,6482070.52,1.01,1.23,7.09,0,2818,10341,3345,5578,1117,96.53,1,2
31150510,대야동,0,9388209.11,1.68,1.48,13.34,0,6228,26075,10174,17353,5420,75.86,3,0
31150520,신천동,0,3442063.75,4.88,0.21,28.67,0,3617,20413,9815,12344,4425,41.08,1,0
31150530,신현동,0,12767073.55,0.0,0.26,6.76,0,908,5136,3219,7938,2463,73.09,1,0
31150540,은행동,0,6412636.56,1.04,0.0,11.45,0,12224,33297,9626,12280,3899,89.82,0,0
31150550,매화동,0,11181259.01,0.11,0.14,6.01,0,1485,6578,3486,7160,1969,51.19,1,0
31150560,목감동,0,17627489.27,2.78,0.4,5.12,0,8633,24270,8383,10688,3666,89.6,0,0
31150590,과림동,0,7630524.35,0.15,0.0,8.24,0,85,757,964,7920,2618,6.49,0,0
31150610,정왕2동,0,11686960.93,0.72,3.19,6.39,0,4792,17864,5038,36830,6809,80.95,0,0
31150620,정왕3동,0,6099305.3,1.11,5.26,9.66,0,3184,14211,4526,23004,4683,70.66,0,0
31150640,정왕본동,0,8283861.52,0.33,0.93,8.51,0,1911,13406,3320,9321,3537,38.11,5,0
31150650,정왕1동,0,6660101.26,3.11,5.81,11.48,0,2990,15192,3747,42727,8312,80.56,2,0
31150670,능곡동,0,4334613.29,0.24,0.23,7.23,0,4977,15573,4548,5651,1846,96.9,1,0
31150680,군자동,0,8151557.25,0.25,0.04,8.88,0,3254,12808,5554,4736,1559,50.81,3,0
31150690,월곶동,0,8555086.34,0.84,0.0,4.15,0,2759,10750,3792,5704,1790,95.25,2,0
31150700,연성동,0,9255261.31,0.5,0.5,4.45,0,4136,15285,4735,8710,2346,94.83,1,0
31150710,장곡동,0,4113993.72,1.29,0.52,6.35,0,10576,28157,6120,6578,1964,98.86,0,0
31150720,정왕4동,0,1028778.74,3.66,1.27,49.2,0,3555,12983,3464,2803,1105,100.0,2,0
31150740,배곧1동,0,2590182.55,0.0,0.0,0.0,0,9849,21785,3651,5511,2035,98.87,1,0
31150750,배곧2동,0,2429678.3,0.0,0.0,0.0,0,8305,24163,2984,12002,4186,100.0,0,0
31160510,군포1동,0,3305154.08,0.79,0.14,24.07,0,3881,19789,8528,38642,7009,51.33,2,0
31160520,군포2동,0,3280452.73,0.63,0.0,17.23,0,7273,24932,9811,8251,2485,83.95,2,0
31160540,산본1동,0,689678.25,0.0,0.0,62.98,0,1125,8715,5154,7691,2173,50.07,2,0
31160550,산본2동,0,1405950.55,0.0,3.01,34.6,0,4230,14633,6694,5373,1467,96.5,0,0
31160560,금정동,0,1190782.27,1.53,0.87,41.55,0,2099,12216,5183,10857,2670,37.37,2,0
31160570,재궁동,0,853066.3,0.0,17.28,38.84,0,1959,10493,5099,5762,1220,83.53,0,0
31160580,오금동,0,1088735.61,0.0,0.36,31.6,0,3156,12590,4744,1829,660,100.0,2,0
31160590,수리동,0,2993526.66,0.78,0.8,9.5,0,2058,8805,4607,1593,556,100.0,2,0
31160600,궁내동,0,1690097.26,0.94,0.66,20.95,0,4168,11644,4086,2003,720,100.0,0,0
31160610,광정동,0,1490081.07,7.44,2.8,27.94,0,3646,14268,5870,13012,3456,97.68,2,0
31160630,대야동,0,12859511.2,0.14,0.0,4.74,0,1380,5236,2683,2494,778,63.19,1,0
31160640,송부동,0,5557320.79,5.4,0.5,5.12,0,4371,12133,3970,14020,1878,94.74,2,0
31170510,고천동,0,8880079.7,0.54,0.99,5.85,0,1894,8297,3350,10239,1584,90.57,0,0
31170520,부곡동,0,11217354.69,0.44,3.58,9.02,0,4373,17034,7557,16683,2660,68.47,2,0
31170530,오전동,0,6743586.89,0.71,0.12,12.59,0,5936,21261,9993,9780,2408,95.28,0,0
31170540,내손1동,0,1996246.31,0.0,0.0,7.61,0,3017,11787,5330,4562,1481,95.23,0,0
31170550,내손2동,0,1410789.89,0.41,7.34,41.67,0,3972,12887,4843,2810,1080,90.74,0,0
31170560,청계동,0,23656370.72,0.22,0.75,2.51,0,5830,22085,9424,17565,3434,81.87,0,0
31180510,천현동,0,34537733.76,0.82,0.51,2.95,0,555,3434,2418,11390,2282,0.0,2,0
31180520,신장1동,0,207779.73,11.95,0.0,63.59,0,585,4296,2038,2555,1052,41.88,1,0
31180530,신장2동,0,4339862.57,4.75,2.09,14.45,0,7306,25223,13244,12697,3340,94.22,2,0
31180540,덕풍1동,0,938740.27,1.32,0.0,26.29,0,1611,7974,4883,1784,818,81.42,1,0
31180550,덕풍2동,0,486402.5,4.8,0.0,60.78,0,1897,10042,6084,2533,1169,66.0,1,0
31180560,덕풍3동,0,2169545.79,7.71,9.39,12.01,0,3968,14348,6794,15718,3714,81.35,2,0
31180590,춘궁동,0,14504635.01,1.49,0.0,6.53,0,115,971,767,5529,1514,0.0,0,0
31180600,초이동,0,6153325.95,1.38,0.0,8.12,0,275,1750,1184,7897,1724,27.85,0,0
31180610,풍산동,0,2678878.19,6.02,0.0,13.66,0,7152,17884,4813,19249,5008,98.22,0,0
31180620,미사1동,1,6653638.85,3.72,10.35,2.81,0,8986,37372,7571,15839,5077,98.15,2,3
31180630,미사2동,1,5146423.44,0.89,1.39,3.31,0,10906,26908,9087,10371,3842,97.86,1,3
31180650,위례동,0,4777976.5,0.0,0.0,2.32,0,8714,21267,5112,3479,1251,99.38,0,0
31180660,감북동,0,4510073.93,5.57,1.25,13.64,0,213,1641,958,6234,1206,0.0,1,0
31180670,감일동,0,5731516.78,1.38,0.4,10.88,0,10175,23800,5540,5333,1768,97.78,1,0
31191110,포곡읍,0,41789682.79,0.16,0.21,3.78,0,5181,19921,7778,15327,3962,35.88,3,0
31191120,모현읍,0,50289567.34,0.75,0.2,3.73,0,3816,15072,7399,17413,4605,16.42,0,0
31191130,이동읍,0,75915739.37,0.3,0.27,2.16,0,2861,11054,6151,16470,3561,45.84,0,0
31191140,남사읍,0,58785863.92,0.47,0.32,2.82,0,5236,12888,5757,16550,2706,75.21,0,0
31191340,원삼면,0,59990250.49,0.28,0.76,3.26,0,845,3641,3428,6514,1502,1.35,0,0
31191350,백암면,0,65717288.21,0.54,0.36,3.01,0,566,3720,3759,8196,1465,7.77,0,0
31191360,양지면,0,57694305.65,0.89,0.5,3.33,0,2790,11523,5533,13259,2772,9.43,0,0
31191510,중앙동,0,7987806.45,4.27,1.35,9.72,0,3317,15302,6229,15070,3673,62.18,5,0
31191530,유림동,0,13659749.2,0.54,0.37,6.73,0,6973,22741,7419,10230,2337,69.69,5,0
31191540,동부동,0,23561306.84,0.73,2.1,3.93,0,1523,7272,3971,8043,2462,44.25,2,0
31191550,역북동,0,6045810.59,1.73,0.98,9.94,0,6856,22876,5731,8463,2656,77.07,4,0
31191560,삼가동,0,6441692.87,1.9,0.39,3.74,0,2057,7541,2761,7168,957,76.15,3,0
31192520,구갈동,0,4246345.47,1.71,1.3,7.86,0,6730,27008,7277,21693,8416,87.06,5,0
31192540,기흥동,0,11742514.28,2.17,4.07,4.4,0,3378,12288,5627,16165,3552,71.34,0,0
31192550,서농동,0,4235915.14,1.97,1.74,4.52,0,5147,16363,3730,25559,2098,86.4,0,0
31192560,구성동,0,6912953.71,0.53,11.07,8.84,0,7236,21773,10294,9102,2462,90.5,0,0
31192570,마북동,0,5381173.49,3.57,8.96,11.84,0,5023,17895,8531,12425,1802,91.16,2,0
31192590,보정동,0,6808738.4,2.97,1.52,7.01,0,6994,20194,8138,15584,3658,88.48,4,0
31192600,상하동,0,5518833.78,2.21,3.03,6.79,0,3879,13823,5918,5883,1559,86.5,4,0
31192610,신갈동,0,4850536.86,2.32,1.47,15.4,0,5989,22731,8521,9949,2497,82.68,3,0
31192630,영덕1동,0,3620111.78,1.56,3.55,7.12,0,6302,19575,5476,18607,3411,90.8,0,0
31192640,영덕2동,0,5913849.95,1.19,2.08,4.5,0,3358,11932,3909,10563,1653,89.02,1,0
31192650,상갈동,0,2006743.88,3.07,7.16,14.36,0,1790,8099,3007,3761,909,84.96,4,0
31192660,보라동,0,10157352.69,0.65,1.0,3.24,0,6418,19013,7475,9953,2349,85.21,2,0
31192670,동백1동,0,4014744.74,0.0,0.73,6.72,0,7756,19079,5188,3766,1425,88.24,0,0
31192680,동백2동,0,4664885.17,0.42,1.73,5.43,0,6330,15959,4605,14005,4182,81.63,3,0
31192690,동백3동,0,1687577.93,12.72,1.66,2.23,0,6336,15110,5452,5312,1294,91.65,2,0
31193510,풍덕천1동,0,1906460.57,11.43,7.31,24.71,0,5591,21890,7708,9006,3170,90.33,2,0
31193520,풍덕천2동,0,1485363.92,6.79,5.19,39.49,0,9692,25886,5872,7794,2091,98.56,2,0
31193530,신봉동,0,6664064.67,0.3,0.36,7.76,0,8927,23852,8538,6187,2203,87.51,0,0
31193550,죽전2동,0,1107120.98,7.71,1.08,23.51,0,2656,11496,3851,6260,1613,94.6,3,0
31193560,동천동,0,16620698.66,3.41,0.49,3.78,0,10740,30408,9645,15519,3902,81.35,2,0
31193580,상현2동,0,1566596.62,0.25,0.0,18.54,0,6953,19071,7086,4621,1768,97.1,1,0
31193590,성복동,0,4977844.58,0.78,0.43,11.51,0,11836,30131,12729,8828,2833,94.1,1,0
31193600,죽전1동,0,2353212.49,1.12,0.0,16.3,0,5365,16608,6460,11067,2548,96.52,1,0
31193610,죽전3동,0,2083139.83,3.21,0.0,7.27,0,5049,16308,5227,7393,2414,91.4,1,0
31193620,상현1동,0,672559.33,1.75,0.0,40.25,0,4451,11587,4050,2220,779,99.2,1,0
31193630,상현3동,0,2702945.32,1.18,0.0,8.85,0,5631,17285,4843,13144,2545,100.0,1,0
31200110,문산읍,0,17155775.75,2.45,1.74,15.94,0,8699,26207,11993,14332,4128,78.57,3,0
31200120,파주읍,0,17155775.75,2.45,1.74,15.94,0,1392,7467,5252,9210,1818,20.78,2,0
31200130,법원읍,0,17155775.75,2.45,1.74,15.94,0,768,4712,4376,6699,1466,16.88,0,0
31200150,조리읍,0,17155775.75,2.45,1.74,15.94,0,3750,15240,9386,14664,4201,65.52,0,0
31200310,월롱면,0,17155775.75,2.45,1.74,15.94,0,336,6015,2404,33378,2723,0.0,1,0
31200320,탄현면,0,17155775.75,2.45,1.74,15.94,0,1379,7149,4535,19419,4128,25.63,0,0
31200350,광탄면,0,17155775.75,2.45,1.74,15.94,0,928,5088,4670,14586,3266,8.88,0,0
31200360,파평면,0,17155775.75,2.45,1.74,15.94,0,221,1538,1899,2289,579,2.25,0,0
31200370,적성면,0,17155775.75,2.45,1.74,15.94,0,861,3372,2745,3189,1039,23.54,0,0
31200390,장단면,0,17155775.75,2.45,1.74,15.94,0,67,324,328,214,68,0.0,1,0
31200520,금촌2동,0,17155775.75,2.45,1.74,15.94,0,6255,18448,6803,8816,2916,98.47,1,0
31200530,금촌1동,0,17155775.75,2.45,1.74,15.94,0,2116,12946,6532,15301,4409,52.22,1,0
31200540,금촌3동,0,17155775.75,2.45,1.74,15.94,0,4184,15085,6452,7349,1903,82.91,1,0
31200550,교하동,0,17155775.75,2.45,1.74,15.94,0,700,4000,2715,41469,9604,89.13,0,0
31200560,운정1동,0,17155775.75,2.45,1.74,15.94,0,10088,29115,8395,18284,6442,64.73,0,0
31200570,운정2동,0,17155775.75,2.45,1.74,15.94,0,16387,38950,9523,8588,3516,96.13,0,0
31200580,운정3동,0,17155775.75,2.45,1.74,15.94,0,15944,42181,11331,13743,5115,90.94,0,0
31210110,장호원읍,0,60475093.59,0.19,0.18,3.45,0,1980,6874,5268,4665,1669,38.02,0,0
31210120,부발읍,1,41964114.36,0.4,0.33,5.66,0,6765,22717,7013,45107,3453,65.52,1,0
31210310,신둔면,0,36462204.0,0.48,0.0,5.22,0,1892,7774,4345,8045,1987,18.22,1,0
31210320,백사면,0,32559676.85,0.29,0.06,5.65,0,1448,6140,3844,6073,1261,22.37,0,0
31210330,호법면,0,37968655.36,0.22,0.33,2.79,0,709,2976,2239,8547,1471,13.63,0,0
31210340,마장면,0,51487484.63,0.73,0.63,3.17,0,2893,9415,3392,14102,2225,53.62,0,0
31210350,대월면,0,31410916.6,0.25,1.31,3.96,0,2032,9106,3196,8102,1236,50.2,0,0
31210360,모가면,0,41103125.44,0.19,0.11,3.18,0,279,1795,2078,4677,758,0.0,0,0
31210370,설성면,0,51798240.55,0.09,0.58,2.58,0,306,1824,2371,3229,922,4.54,0,0
31210380,율면,0,36802465.11,0.08,0.0,3.07,0,140,902,1540,1175,406,0.0,0,0
31210510,창전동,0,1134924.22,12.21,3.39,44.72,0,1986,9434,4598,9109,3037,34.57,0,0
31210520,중리동,0,22030381.16,0.95,0.18,4.58,0,1730,9942,3972,13571,2563,47.27,1,0
31210530,관고동,0,7764423.97,1.98,0.21,6.54,0,1136,5630,2843,5958,1447,37.7,0,0
31210540,증포동,0,8937218.94,1.55,0.0,11.48,0,14086,35601,7887,10838,3635,87.38,0,0
31220110,공도읍,0,31932585.72,0.34,1.25,7.39,0,12237,37121,11992,17826,4786,85.09,0,0
31220310,보개면,0,53054924.32,0.26,0.37,2.64,0,402,2176,2532,4774,864,9.81,0,0
31220320,금광면,0,71447774.44,0.05,0.07,1.76,0,851,3503,2987,2052,627,52.41,0,0
31220330,서운면,0,36363832.37,0.05,0.0,3.26,0,163,1253,1665,5331,763,0.0,0,0
31220340,미양면,0,33603155.7,0.18,0.2,4.34,0,396,2599,2538,11665,1345,31.51,0,0
31220350,대덕면,0,31058292.06,0.42,0.08,5.55,0,2090,9320,3797,9889,1939,56.93,0,0
31220360,양성면,0,53161313.16,0.22,0.57,2.64,0,362,2197,2572,6835,1294,0.0,0,0
31220380,원곡면,0,38114968.19,0.23,0.23,2.86,0,666,3746,2083,12315,1783,44.4,0,0
31220390,일죽면,0,55459885.54,0.16,0.23,3.92,0,638,3082,3559,5301,1489,16.87,0,0
31220400,죽산면,0,57239836.24,0.17,0.07,3.02,0,557,3165,3112,6089,1194,17.01,0,0
31220410,삼죽면,0,39231973.82,0.31,0.21,2.71,0,276,1729,1734,3244,731,0.0,0,0
31220420,고삼면,0,27773829.46,0.04,0.08,2.61,0,123,802,962,1794,354,0.0,0,0
31220510,안성1동,0,6537175.1,0.89,1.74,13.75,0,1464,6223,4115,7483,1548,46.88,0,0
31220520,안성2동,0,10129740.12,3.42,0.51,7.49,0,4561,15987,5617,11118,2920,84.79,0,0
31220530,안성3동,0,8244575.32,1.4,0.0,10.94,0,3842,12858,5380,11102,2341,79.62,0,0
31230110,통진읍,0,29412106.03,0.0,0.0,0.0,0,4781,19365,10443,23607,5755,65.47,0,0
31230120,고촌읍,0,24949986.57,0.27,0.07,5.34,0,11172,27927,9298,18396,5416,88.95,1,0
31230130,양촌읍,0,36371421.52,0.0,0.04,0.13,0,4471,16783,8971,37925,7880,76.02,2,0
31230340,대곶면,0,43240481.68,0.0,0.0,0.0,0,721,4722,4143,32338,7391,0.0,0,0
31230350,월곶면,0,51986446.42,0.0,0.0,0.0,0,294,2281,2629,10626,1968,0.0,0,0
31230360,하성면,0,56265681.65,0.0,0.0,0.0,0,614,3503,3801,11427,3005,2.66,0,0
31230530,사우동,0,3296592.25,6.53,2.56,13.9,0,3122,12543,5748,10906,3213,68.14,2,0
31230540,풍무동,0,4426995.52,2.59,0.0,10.01,0,12180,36031,12053,11452,4349,95.24,1,0
31230560,장기동,0,3690802.96,0.0,0.0,0.2,0,10016,23903,6851,11456,4407,90.05,1,0
