dong_code,dong_name,station_count_준고속철도,행정동전체면적_m2,상업업무지역비율_pct,공공시설지역비율_pct,주거지역비율_pct,station_count_고속철도,pop_0_19,pop_20_59,pop_60_plus,worker_count,business_count,아파트비율_퍼센트,station_count_지하철,station_count_일반철도,worker_density,business_density,station_density_지하철,기타지역비율_pct
23040640,송도1동,0,5839624.81,0.0,0.0,0.0,0,7937,23486,6420,37096,4312,100.0,4,0,0.006352462907618971,0.0007384036030206223,6.849755130061431e-07,100.0
23040650,송도3동,0,22065947.16,0.0,0.0,0.0,0,12085,30874,5599,36076,5890,100.0,2,0,0.001634917356522105,0.00026692713244027053,9.063739641435331e-08,100.0
23040660,송도2동,0,3605251.25,0.0,0.0,0.0,0,10730,21702,4244,13970,3932,100.0,4,0,0.0038749033094326647,0.0010906313394909977,1.1094927156571695e-06,100.0
23040680,송도4동,0,6961280.55,0.0,0.0,0.0,0,8915,20589,3509,11017,2640,99.94,4,0,0.0015826111188672284,0.00037924056946623245,5.746069234336855e-07,100.0
23040690,송도5동,0,6446776.38,0.0,0.0,0.0,0,11724,29426,5034,3943,1601,100.0,1,0,0.0006116235103526089,0.00024834117171557867,1.5511628464433396e-07,100.0
23050510,구월1동,0,1678314.71,9.15,1.09,17.38,0,5327,18571,7313,16141,3742,68.75,2,0,0.009617385764260999,0.0022296175905993838,1.1916716144304563e-06,72.38
23050520,구월2동,0,814586.2,6.04,0.41,65.88,0,7343,20479,7829,4678,1334,84.83,0,0,0.005742793089230548,0.001637641295646334,0.0,27.67
23050530,구월3동,0,1838440.44,28.72,9.23,24.94,0,2800,20484,5605,37329,6312,40.23,6,0,0.020304710007247748,0.0034333448408944193,3.263635780317889e-06,37.11
23050540,구월4동,0,1042121.75,10.89,0.0,26.1,0,1154,7693,4659,5322,1860,8.65,1,0,0.005106888902327325,0.0017848202477130449,9.595807783403468e-07,63.01
23050550,간석1동,0,947035.27,6.56,1.47,53.48,0,1822,9907,5167,6065,1831,61.41,5,0,0.006404196540574416,0.0019334021213176845,5.2796344110258995e-06,38.49
23050560,간석2동,0,594944.72,12.43,0.0,69.01,0,3142,11821,5835,4747,1554,73.23,0,0,0.007978892559833478,0.002612007381078834,0.0,18.560000000000002
23050570,간석3동,0,1650693.51,4.19,0.63,29.75,0,2946,15152,7793,8331,2644,41.46,4,0,0.005046969621846717,0.0016017510119028591,2.4232239211843557e-06,65.43
23050580,간석4동,0,1065724.93,16.1,0.0,44.18,0,3551,16823,7845,7474,2245,63.47,4,0,0.0070130666830979255,0.002106547324532358,3.753313718543177e-06,39.72
23050590,만수1동,0,756880.16,8.97,0.88,38.26,0,1468,8800,5678,7327,1404,61.57,2,0,0.009680528552767449,0.0018549832247967105,2.6424262461491604e-06,51.89
23050600,만수2동,0,852403.03,2.61,0.0,54.92,0,3474,13121,6383,3450,1508,79.94,1,0,0.00404738120177673,0.0017691161890664665,1.1731539715294871e-06,42.47
23050610,만수3동,0,1268216.69,0.14,1.29,22.27,0,2439,9472,4665,2011,907,49.87,0,0,0.0015856911644839993,0.0007151774670248569,0.0,76.3
23050620,만수4동,0,968781.18,0.0,0.0,52.97,0,2550,10836,5897,1701,655,91.33,2,0,0.0017558144554195838,0.0006761072711933142,2.0644496830330203e-06,47.03
23050630,만수5동,0,544223.95,10.67,0.0,65.88,0,1311,8009,5261,4056,1539,23.97,2,0,0.007452814231945272,0.0028278799563520155,3.674957708059799e-06,23.450000000000003
23050640,만수6동,0,1722080.55,4.86,3.06,25.22,0,2829,12652,7214,8863,2032,89.02,2,0,0.005146681437142143,0.001179968033428053,1.1613858596732807e-06,66.86
23050670,남촌도림동,0,9849260.79,0.34,0.75,6.26,0,2507,11372,6191,19596,3241,48.94,3,0,0.001989590936598614,0.0003290602278789604,3.0459138649703216e-07,92.65
23050720,논현1동,0,3817406.29,1.35,0.0,9.03,0,5529,18305,6988,7435,2762,92.45,2,0,0.001947657502282924,0.0007235279114062456,5.23915938744566e-07,89.62
23050730,논현2동,0,3264669.77,0.71,3.12,17.98,0,4638,18931,7844,22643,4264,96.69,6,0,0.006935770413290727,0.0013061045374849472,1.8378581671927023e-06,78.19
23050740,논현고잔동,0,10981448.56,0.74,0.43,2.46,0,8876,24104,7008,66665,9579,94.28,8,0,0.006070692735634805,0.0008722892929520107,7.285013408096968e-07,96.37
23050750,장수서창동,0,11435113.25,0.26,3.8,8.12,0,3203,10336,5439,5349,1468,63.21,3,0,0.000467769744212662,0.00012837651607855446,2.623498284984083e-07,87.82
23050760,서창2동,0,2513830.01,0.0,0.0,1.3,0,8820,21759,7445,7149,2060,98.72,0,0,0.002843867712428002,0.000819466706896305,0.0,98.7
23060510,부평1동,0,1096717.86,12.36,0.0,50.32,0,4134,21882,9025,15012,4446,83.03,6,0,0.013688114826417722,0.004053914103267599,5.470869235178946e-06,37.32
23060520,부평2동,0,2342372.04,1.16,1.4,18.28,0,1724,8603,4318,1868,767,15.84,5,0,0.0007974821967188547,0.0003274458484386304,2.1345883209819452e-06,79.16
23060530,부평3동,0,975771.57,1.92,1.51,42.4,0,1788,8670,4521,3537,1184,43.61,3,0,0.0036248237894077524,0.0012133987465815037,3.0744900673517834e-06,54.17
23060540,부평4동,0,1053722.45,18.85,0.0,51.46,0,3990,21971,8555,20261,4458,45.2,6,0,0.01922802347032439,0.004230715593046055,5.694099048514207e-06,29.689999999999998
23060550,부평5동,0,809166.4,16.81,0.0,55.51,0,4843,21592,7091,12255,3770,55.38,3,0,0.01514521611358127,0.004659115850526429,3.7075192444507397e-06,27.680000000000007
23060560,부평6동,0,706141.51,0.82,0.0,60.85,0,1755,8765,4192,5430,1221,51.52,3,0,0.0076896768183520375,0.001729115174071425,4.2484402311337226e-06,38.33
23060570,산곡1동,0,2298105.96,0.01,0.0,25.6,0,2276,8938,3577,2216,606,91.99,1,0,0.0009642723349407079,0.0002636954128944355,4.351409453703556e-07,74.39
23060580,산곡2동,0,813645.53,1.04,0.0,52.2,0,5401,16917,7286,4413,1469,91.43,1,0,0.005423737779209286,0.0018054545202035898,1.229036433086174e-06,46.76
23060590,산곡3동,0,1639545.0,0.63,0.0,36.43,0,2540,10829,7217,2573,1062,73.66,1,0,0.0015693378345725836,0.0006477406841492747,6.099253146415016e-07,62.94
23060600,산곡4동,0,691874.52,6.66,0.0,39.49,0,2422,9573,4650,2354,948,94.12,0,0,0.0034023510505430616,0.001370190652470188,0.0,53.849999999999994
23060610,청천1동,0,2087001.79,5.67,0.0,27.9,0,2993,10829,3333,6127,1567,57.19,1,0,0.0029357904862988365,0.0007508378802073244,4.791562732656825e-07,66.43
23060620,청천2동,0,2819957.74,3.26,0.0,20.23,0,4869,19889,8695,33854,4465,73.01,4,0,0.01200514444584547,0.0015833570612246715,1.4184609731016093e-06,76.50999999999999
23060630,갈산1동,0,1101058.95,0.8,0.0,41.39,0,1660,9333,4397,9002,2414,40.73,3,0,0.00817576570257046,0.002192434837370039,2.724649756466494e-06,57.81
23060640,갈산2동,0,674153.88,5.22,2.51,49.59,0,2071,9722,5843,2813,1185,96.03,4,0,0.004172637855259802,0.0017577589258737523,5.933363462864986e-06,42.68
23060650,삼산1동,0,1969354.13,6.34,0.0,31.5,0,4960,19194,8522,5536,2041,85.75,0,0,0.0028110739026768585,0.0010363803893358866,0.0,62.16
23060660,부개1동,0,928527.18,0.0,0.0,52.41,0,1648,8627,5573,3771,1321,35.01,1,0,0.004061270451942384,0.0014226831787366452,1.076974397226832e-06,47.59
23060670,부개2동,0,722726.45,1.59,0.0,53.81,0,2775,11326,5010,3402,1250,67.12,1,0,0.00470717516973805,0.0017295617172758857,1.3836493738207085e-06,44.599999999999994
23060680,부개3동,0,870382.5,0.0,0.0,66.66,0,3884,17465,7265,4417,1682,91.69,2,0,0.00507478034076886,0.0019324837068537973,2.2978403173053476e-06,33.34
23060690,일신동,0,4330297.02,2.62,2.23,10.58,0,1647,6458,3634,6281,1313,59.99,2,0,0.0014504778704499805,0.00030321245723624016,4.618620826142272e-07,84.57
23060700,십정1동,0,1741062.94,13.04,0.0,29.27,0,3340,15366,5840,6628,1539,78.26,3,0,0.0038068698423745274,0.0008839427711850328,1.7230853239474325e-06,57.69
23060710,십정2동,0,1090707.91,5.92,0.42,57.61,0,2059,11968,7201,5855,2275,31.46,5,0,0.005368073290993479,0.0020858013214364074,4.584178728431664e-06,36.05
23060720,삼산2동,0,1352571.68,0.0,0.0,4.28,0,5434,16572,5691,10976,2530,98.61,2,0,0.008114911883944554,0.0018705108478844499,1.4786647018849407e-06,95.72
23070510,효성1동,0,2082824.02,0.57,0.0,43.89,0,3565,15463,7595,4903,1557,71.03,1,0,0.002354015487096437,0.0007475427520720279,4.801173744842825e-07,55.54
23070520,효성2동,0,2910609.15,3.23,1.85,15.72,0,3633,15680,8014,7523,1966,66.87,1,0,0.002584682316405881,0.0006754599806000216,3.435706920651178e-07,79.2
23070530,계산1동,0,1457427.38,13.07,3.61,24.32,0,1565,10530,5829,8566,2692,36.83,2,0,0.005877479809622642,0.0018470903160756657,1.3722810669209998e-06,59.0
23070540,계산2동,0,1584017.19,4.74,8.36,21.49,0,1210,8551,4947,5361,1334,46.62,2,0,0.003384432968158733,0.0008421625777884256,1.2626125604024372e-06,65.41
23070550,계산3동,0,522309.07,9.5,0.0,59.42,0,1851,11158,4984,8130,998,90.17,3,0,0.015565496497781179,0.0019107460645492764,5.7437256449377045e-06,31.08
23070560,작전1동,0,832020.0,18.8,0.0,40.65,0,3572,15663,6873,4671,1611,84.6,1,0,0.005614047739169563,0.0019362515323918146,1.2018941852214865e-06,40.55
23070570,작전2동,0,968009.87,23.66,0.0,41.64,0,1876,10599,5836,7843,2094,68.79,2,0,0.008102190114981967,0.002163201083867428,2.066094635976531e-06,34.7
23070580,작전서운동,0,3278707.23,8.11,0.74,13.77,0,5258,20863,7098,17010,3092,81.28,0,0,0.005188020401549582,0.0009430546197290599,0.0,77.38
23070610,계양2동,0,4159040.58,2.91,0.8,14.31,0,3515,19351,9306,6386,2350,54.28,3,0,0.0015354502744439789,0.0005650341598721188,7.213202040920666e-07,81.98
23070620,계산4동,0,850882.36,12.39,8.0,28.61,0,3465,14066,4972,17698,4207,98.45,1,0,0.02079958503287341,0.00494427925377435,1.1752505951448418e-06,51.0
23070630,계양1동,0,17071926.7,0.07,0.45,5.77,0,2475,11169,5726,4482,1351,54.94,3,0,0.00026253627248747357,7.913576620494797e-05,1.7572709001838925e-07,93.71000000000001
23070640,계양3동,0,9818259.34,0.0,2.46,7.49,0,4633,14095,5280,4523,1606,49.86,4,0,0.00046067228857649963,0.00016357278254562423,4.0740419064912636e-07,90.05
23080510,검암경서동,0,15005648.17,0.89,0.43,2.81,0,9826,35429,8859,20557,4855,58.11,5,0,0.0013699508189912665,0.00032354483758343137,3.3320786568839483e-07,95.87
23080530,연희동,0,9453836.13,3.91,7.34,5.44,0,4365,23056,10387,19078,3946,43.0,0,0,0.0020180167857404797,0.0004173966996819338,0.0,83.31
23080540,가정1동,0,2436494.26,6.69,0.0,19.91,0,8565,25205,7456,8056,2774,82.55,0,0,0.0033063898947855255,0.001138521048676148,0.0,73.4
23080550,가정2동,0,1283015.46,3.12,0.1,23.7,0,3140,11099,2671,944,372,99.91,2,0,0.0007357666602027089,0.00028994194660530477,1.5588276699209934e-06,73.08
23080560,가정3동,0,589346.24,0.0,4.37,31.9,0,894,5363,2565,777,304,30.75,1,0,0.0013184100402283316,0.0005158258072450615,1.6967954185692814e-06,63.730000000000004
23080580,석남1동,0,1147173.39,12.75,0.0,40.15,0,2169,11980,6544,5201,2015,44.9,3,0,0.004533752303960487,0.0017564912310094947,2.6151234208578085e-06,47.1
23080590,석남2동,0,2723776.28,16.05,0.0,15.67,0,1238,6677,4154,14365,3433,44.04,3,0,0.005273928004082355,0.0012603825156989018,1.1014120440130223e-06,68.28
23080600,석남3동,0,1450847.43,0.4,0.0,21.79,0,1321,7336,3985,1596,644,33.91,4,0,0.0011000467499115323,0.0004438785131221973,2.7570093982745175e-06,77.81
23080620,가좌1동,0,4345305.47,1.8,0.39,5.85,0,1310,7608,3649,25358,4349,23.98,2,0,0.005835723213250103,0.001000850234814445,4.602668359689331e-07,91.96000000000001
23080630,가좌2동,0,724432.27,5.82,0.0,45.68,0,2603,10617,5325,2778,1055,88.25,2,0,0.003834727020045163,0.001456312817187778,2.7607825918251714e-06,48.5
23080640,가좌3동,0,1941645.91,5.53,0.71,18.02,0,1534,8690,5353,13756,2194,53.42,4,0,0.0070847109295685915,0.001129969161055066,2.0601078597175316e-06,75.74000000000001
23080650,가좌4동,0,1900243.97,7.92,0.64,18.47,0,1547,6833,3473,6817,1212,79.47,1,0,0.0035874340914046556,0.0006378128383133992,5.262482164301974e-07,72.97
23080730,신현원창동,0,10084374.51,0.19,0.08,6.29,0,4814,17224,7700,19682,3809,65.54,2,0,0.0019517323538969281,0.00037771306452562747,1.9832662878741268e-07,93.44
23080740,청라1동,0,2470167.51,0.0,0.12,0.12,0,7372,19431,3505,13310,3836,96.7,0,0,0.005388298544962288,0.0015529311208471327,0.0,99.76
23080780,청라2동,0,4922596.98,0.04,0.0,0.0,0,11924,29224,6390,8636,3277,96.74,0,0,0.0017543585296683087,0.0006657055235899776,0.0,99.96
23080790,청라3동,0,13202934.97,0.0,0.0,0.0,0,9088,22384,3916,9978,2255,83.05,1,0,0.0007557410547476506,0.00017079535763238647,7.574073509196739e-08,100.0
23080800,검단동,0,8029081.32,2.02,0.0,6.83,0,5288,20169,6976,8992,2886,74.61,2,0,0.0011199288737542392,0.0003594433640630265,2.4909450039017777e-07,91.15
23080810,불로대곡동,0,10786442.49,0.15,0.14,5.09,0,4077,13987,5149,4268,1578,89.08,0,0,0.0003956818945591062,0.00014629475857878856,0.0,94.62
23080840,오류왕길동,0,30022641.71,0.36,0.19,2.51,0,4291,14342,5632,33111,5699,81.69,5,0,0.001102867639690757,0.00018982340245228546,1.6654097425187355e-07,96.94
23080850,당하동,0,2339405.81,2.95,0.0,7.52,0,5283,18037,5361,5570,1499,76.91,3,0,0.002380946467759773,0.0006407609973378634,1.2823769126174719e-06,89.53
23080860,마전동,0,1213302.17,8.28,0.0,19.28,0,4307,13213,4140,4629,1545,85.19,2,0,0.0038152078801291915,0.0012733843540288618,1.6483939857978793e-06,72.44
23080870,원당동,0,2619018.12,0.0,0.83,6.91,0,4683,14214,3859,4904,1744,80.34,0,0,0.0018724574536281846,0.000665898409283759,0.0,92.26
23080880,아라동,0,3962497.88,0.0,0.0,8.1,0,18118,41419,6015,6574,2295,99.95,1,0,0.0016590545153763992,0.0005791801205945903,2.523660656185578e-07,91.9
23090520,숭의2동,0,531845.98,6.53,2.52,61.78,0,1746,7804,4250,6864,1747,30.57,1,0,0.012905992069115463,0.0032847855688730642,1.8802435998128586e-06,29.17
23090540,숭의4동,0,793241.04,0.2,0.0,67.16,0,1977,8363,4695,2025,870,17.61,1,0,0.002552817993348493,0.0010967662489941674,1.260650860912836e-06,32.64
23090560,용현2동,0,665530.79,5.89,0.0,68.41,0,2971,11472,5061,3339,1311,85.07,2,0,0.005017048121770338,0.0019698562706321992,3.005120168775285e-06,25.700000000000003
23090570,용현3동,0,431861.75,6.71,0.0,71.1,0,523,3744,2886,2080,852,7.98,1,0,0.004816356160164304,0.0019728535809903783,2.3155558462328384e-06,22.190000000000012
23090590,용현5동,0,1959270.15,1.65,0.0,34.19,0,7909,27283,10706,8584,3075,78.64,2,0,0.004381223283555965,0.001569461975411765,1.020788276690579e-06,64.16
23090600,학익1동,0,5113685.63,1.51,1.45,13.37,0,4908,16793,7694,8761,2116,86.67,1,0,0.0017132457162766317,0.0004137915689580359,1.9555367153026272e-07,83.67
23090610,학익2동,0,836601.32,3.49,14.32,56.15,0,2271,9835,5714,7511,1642,74.35,0,0,0.008977992049917182,0.001962703094922649,0.0,26.039999999999992
23090620,도화1동,0,1003874.58,11.53,0.0,59.44,0,2699,12361,6051,4951,1640,45.75,5,0,0.00493189099374414,0.001633670214045726,4.980701872090629e-06,29.03
23090650,주안1동,0,647972.02,26.83,0.0,52.56,0,1855,13944,4057,11401,2970,61.69,4,0,0.017594895532409026,0.004583531245614841,6.173106054700123e-06,20.61
23090660,주안2동,0,1009098.99,4.44,0.0,70.35,0,2795,12547,6527,3324,1288,38.5,1,0,0.0032940276750916776,0.001276386174945271,9.90983055081732e-07,25.210000000000008
23090670,주안3동,0,459499.22,5.45,1.49,73.06,0,1650,7124,3457,2391,625,45.92,0,0,0.005203490878500219,0.0013601764111512492,0.0,20.0
23090680,주안4동,0,981119.41,4.6,1.31,69.1,0,2291,9879,5532,5832,1525,50.93,2,0,0.005944230580394447,0.0015543469881861337,2.038487853358864e-06,24.99000000000001
23090690,주안5동,0,1164464.91,5.12,1.26,42.17,0,2062,11800,5957,10355,2186,54.71,5,0,0.00889249638266135,0.0018772570828100156,4.293817664249807e-06,51.449999999999996
23090700,주안6동,0,658912.17,23.84,2.73,47.07,0,3150,12261,5619,8499,2192,63.6,4,0,0.012898532440023099,0.0033266952710354902,6.070611808458924e-06,26.36
23090710,주안7동,0,484014.01,5.06,0.0,73.31,0,1135,6024,4449,2939,1275,42.82,0,0,0.00607213828364034,0.002634221269697664,0.0,21.629999999999995
23090720,주안8동,0,776966.42,8.85,0.0,58.11,0,2432,10917,6123,4815,1315,60.52,0,0,0.006197179023435824,0.0016924798371377172,0.0,33.040000000000006
23090730,관교동,0,899767.2,9.4,0.01,40.1,0,1867,7785,4670,5471,1443,82.04,2,0,0.006080461701581471,0.0016037481695086936,2.222797185736235e-06,50.489999999999995
23090740,문학동,0,1713864.7,1.19,16.83,32.53,0,1740,9054,3274,3239,1008,5.85,2,0,0.001889880805632499,0.0005881444433706573,1.166953260656066e-06,49.45
23090750,숭의1·3동,0,717130.91,24.78,10.23,41.18,0,2130,9689,3914,7742,3196,70.04,3,0,0.010795797380832521,0.004456647950031095,4.183336623934069e-06,23.810000000000002
23090760,용현1·4동,0,1259509.97,0.81,2.96,50.45,0,1380,10307,5566,7329,1681,8.55,1,0,0.005818929722280651,0.001334646044911144,7.939595746050826e-07,45.779999999999994
23090770,도화2·3동,0,2875410.76,2.99,0.09,24.25,0,5204,18277,7835,17181,3298,60.41,2,0,0.005975146312640302,0.0011469665641748279,6.955527981654505e-07,72.67
23310110,강화읍,0,25018609.54,0.0,0.0,0.0,0,3342,10644,8313,10028,2922,12.89,0,0,0.000400821635749306,0.00011679306139404389,0.0,100.0
23310310,선원면,0,21417078.74,0.0,0.0,0.0,0,1070,3586,3275,2441,824,41.53,0,0,0.00011397446073912416,3.8473967902105e-05,0.0,100.0
23310320,불은면,0,31632031.28,0.0,0.0,0.0,0,371,1768,2928,2398,545,0.0,0,0,7.580923206520179e-05,1.7229370923909498e-05,0.0,100.0
23310330,길상면,0,35389541.24,0.0,0.0,0.0,0,656,2937,3639,3052,1248,2.45,0,0,8.624016850915069e-05,3.526465606140893e-05,0.0,100.0
23310340,화도면,0,42431956.99,0.0,0.0,0.0,0,320,1614,2618,1699,826,0.0,0,0,4.004057603093832e-05,1.9466460153946467e-05,0.0,100.0
23310350,양도면,0,35640101.54,0.0,0.0,0.0,0,320,1453,2442,1064,389,0.0,0,0,2.9854011465302394e-05,1.091467148496488e-05,0.0,100.0
23310360,내가면,0,29883953.74,0.0,0.0,0.0,0,184,995,1850,956,407,0.0,0,0,3.199041225659722e-05,1.3619349151082706e-05,0.0,100.0
23310370,하점면,0,36393361.27,0.0,0.0,0.0,0,237,1310,2462,915,342,0.73,0,0,2.5141948093538887e-05,9.397318303814535e-06,0.0,100.0
23310380,양사면,0,27303213.38,0.0,0.0,0.0,0,141,583,1189,426,171,0.0,0,0,1.5602559086026672e-05,6.262999069743101e-06,0.0,100.0
23310390,송해면,0,22309485.59,0.0,0.0,0.0,0,267,1141,1844,697,267,0.0,0,0,3.1242316062729425e-05,1.1968003427186164e-05,0.0,100.0
23310400,교동면,0,47056587.79,0.0,0.0,0.0,0,141,869,1745,697,292,0.0,0,0,1.4811953707956093e-05,6.20529481021977e-06,0.0,100.0
23310410,삼산면,0,45623778.95,0.0,0.0,0.0,0,111,677,1312,840,406,0.0,0,0,1.8411451644993906e-05,8.898868295080388e-06,0.0,100.0
23310420,서도면,0,13141759.75,0.0,0.0,0.0,0,24,112,242,118,47,0.0,0,0,8.979010592543378e-06,3.576385574996091e-06,0.0,100.0
23320310,북도면,0,19231663.53,0.0,0.0,0.0,0,71,412,679,625,276,0.0,0,0,3.249848870456372e-05,1.4351332611935338e-05,0.0,100.0
23320320,연평면,0,7294644.65,0.0,0.0,0.0,0,177,1279,629,475,176,20.18,0,0,6.511626306558317e-05,2.412728905166871e-05,0.0,100.0
23320330,백령면,0,51369920.2,0.0,0.0,0.0,0,516,2706,1653,1396,517,10.06,0,0,2.7175436414240883e-05,1.0064255462867146e-05,0.0,100.0
23320340,대청면,0,15844398.63,0.0,0.0,0.0,0,85,589,527,407,141,0.0,0,0,2.5687311301870664e-05,8.899043964530132e-06,0.0,100.0
23320350,덕적면,0,41528404.03,0.0,0.0,0.0,0,134,659,1147,553,191,0.0,0,0,1.33161871474854e-05,4.599261745334016e-06,0.0,100.0
23320360,자월면,0,20195000.04,0.0,0.0,0.0,0,30,358,590,387,211,0.0,0,0,1.916315915985551e-05,1.0448130704727424e-05,0.0,100.0
23320370,영흥면,0,29865381.98,0.0,0.0,0.0,0,631,3087,2858,3805,1101,3.03,0,0,0.0001274050337794717,3.686542501739773e-05,0.0,100.0
31011540,파장동,0,8644987.94,1.74,5.94,9.55,0,3303,14757,6798,12695,2275,55.54,0,0,0.0014684809380989506,0.0002631582618491621,0.0,82.77
31011550,율천동,0,2999227.06,0.49,0.73,25.64,0,5788,27153,7451,11720,2832,69.38,1,0,0.003907673465696499,0.0009442432811307582,3.3341923768741463e-07,73.14
31011560,정자1동,0,1147886.74,3.5,0.03,43.08,0,4825,16609,6127,4087,1372,93.35,0,0,0.0035604557989444108,0.0011952398718257234,0.0,53.39
31011570,정자2동,0,1216123.24,9.9,23.01,44.11,0,6874,23020,7831,9611,2525,75.1,1,0,0.00790298193785111,0.002076269835924883,8.222850835346071e-07,22.97999999999999
31011580,영화동,0,1282446.03,18.9,6.31,40.67,0,1615,10376,6633,8050,2651,14.3,0,0,0.006277067269596701,0.0020671435194659447,0.0,34.120000000000005
31011590,송죽동,0,1676416.56,8.5,2.04,21.94,0,2389,11137,4980,8761,2562,41.03,0,0,0.005226028070223631,0.0015282597780975852,0.0,67.52
31011600,조원1동,0,1635550.71,5.61,16.67,36.07,0,3776,16862,7944,5877,1913,49.53,0,0,0.0035932851020951022,0.0011696366173741587,0.0,41.65
31011610,연무동,0,11575515.7,0.81,0.77,5.31,0,1662,9933,5654,6925,1389,36.19,0,0,0.0005982454846477395,0.00011999465388818919,0.0,93.11
31011620,정자3동,0,1908798.4,0.62,7.56,33.83,0,8369,25119,6153,10069,2454,97.79,1,0,0.00527504633278572,0.0012856255537447767,5.23889793702028e-07,57.99
31011630,조원2동,0,1256580.68,5.07,3.63,20.73,0,2781,10230,4700,3613,894,99.56,0,0,0.0028752630511327355,0.000711454516388781,0.0,70.57
31012520,세류1동,0,786932.52,0.0,0.0,41.59,1,1238,5973,2475,1990,642,69.11,3,5,0.0025288064089341636,0.000815825987203886,3.8122709682424577e-06,58.41
31012530,세류2동,0,4155323.63,0.83,0.09,21.42,0,2285,14187,6424,5728,1998,18.77,1,0,0.0013784726558076091,0.0004808289745641765,2.406551424245128e-07,77.66
31012540,세류3동,0,876849.49,4.82,0.0,70.13,0,1902,10549,5351,5303,1987,26.46,1,0,0.006047788201301825,0.002266067349799496,1.1404465776545021e-06,25.05000000000001
31012550,평동,0,10865513.36,2.44,10.68,11.91,1,6131,24853,9978,40776,5560,78.73,4,5,0.0037527909311744173,0.0005117107508664352,3.6813723083916197e-07,74.97
31012560,서둔동,0,5445639.82,0.67,23.39,16.98,1,4594,23322,9698,12768,3656,32.97,3,5,0.002344628073469713,0.0006713628004860017,5.508994533528461e-07,58.959999999999994
31012570,구운동,0,1942479.62,0.26,0.0,26.48,0,2708,14048,6394,6290,1978,63.79,0,0,0.00323812921134669,0.0010182861017557635,0.0,73.25999999999999
31012600,권선1동,0,1220184.58,25.2,0.0,43.03,0,2290,16749,5138,14568,3339,49.29,3,0,0.011939177267656182,0.0027364712312399776,2.458644412614535e-06,31.769999999999996
31012610,곡선동,0,3598806.36,0.0,0.3,5.1,0,4967,24871,5211,9459,3028,86.72,1,0,0.002628371480363205,0.0008413900880156237,2.7786991017689026e-07,94.6
31012620,입북동,0,6952434.82,0.0,5.22,7.67,0,3441,12470,3737,2641,1102,93.24,0,0,0.0003798669197730359,0.00015850562120025958,0.0,87.11
31012640,권선2동,0,2459441.9,2.87,0.5,20.87,0,9276,28768,8461,7667,2292,97.45,2,0,0.003117373905018381,0.0009319187413984778,8.131926190213593e-07,75.75999999999999
31012650,금곡동,0,4098966.06,0.0,1.53,10.08,0,8585,26795,8647,9852,3107,96.39,0,0,0.0024035329533750676,0.0007579960298554949,0.0,88.39
31012660,호매실동,0,4751722.35,0.0,0.02,6.05,0,10417,26791,7443,8028,2921,92.66,0,0,0.0016894926531183176,0.0006147244693271805,0.0,93.93
31013530,지동,0,793302.54,3.65,6.12,73.19,0,800,5217,3824,5181,1014,13.76,0,0,0.006530925767532133,0.0012782008740161326,0.0,17.040000000000006
31013540,우만1동,0,1305428.0,4.64,32.14,35.06,0,1662,11456,5620,5754,1746,43.79,0,0,0.004407749795435614,0.0013374923779684708,0.0,28.159999999999997
31013550,우만2동,0,806999.14,11.37,33.13,28.35,0,2400,10986,3416,4981,1168,87.0,0,0,0.00617224945238266,0.0014473373540218725,0.0,27.150000000000006
31013560,인계동,0,2921788.54,24.86,9.71,29.04,0,5719,31613,8276,47946,9130,71.39,2,0,0.01640981177913577,0.00312479834696345,6.845122337269332e-07,36.39
31013670,매교동,0,723616.73,13.0,0.91,57.53,0,4121,13911,3422,3702,1292,84.11,1,0,0.005115967951637658,0.0017854755790156279,1.3819470425817554e-06,28.560000000000002
31013680,매산동,0,832111.27,22.29,7.17,33.13,1,777,6129,2972,11681,3091,45.54,2,5,0.014037786076205436,0.0037146474412765177,2.4035247112756503e-06,37.41
31013690,고등동,0,1014081.57,2.07,0.59,66.88,1,2968,12266,4669,2968,1260,65.4,2,5,0.002926786254453606,0.0012425035985887951,1.9722279342679286e-06,30.460000000000008
31013700,화서1동,0,955014.87,9.86,3.64,61.52,0,2943,12087,6184,4875,1915,41.75,0,0,0.005104632559228061,0.0020052043796762536,0.0,24.97999999999999
31013710,화서2동,0,1954307.25,2.25,7.64,23.36,0,3861,15143,5338,5476,1367,94.23,1,0,0.00280201590613348,0.000699480595997894,5.116902677380351e-07,66.75
31013720,행궁동,0,1562074.03,22.63,0.75,33.93,0,565,5274,3594,8073,3009,1.49,0,0,0.00516812893941289,0.0019262851453850345,0.0,42.69
31014510,매탄1동,0,601331.98,3.75,0.0,75.42,0,1829,7355,2520,1827,771,73.29,0,0,0.00303825517473662,0.0012821536615883601,0.0,20.83
31014520,매탄2동,0,608340.8,10.3,1.79,50.24,0,1905,8553,3472,4052,1136,62.91,0,0,0.006660740163956441,0.001867374340141786,0.0,37.67
31014530,매탄3동,0,3184842.52,0.66,0.0,11.4,0,5950,23103,5459,45811,2546,89.87,2,0,0.014384070707476035,0.000799411582834559,6.279745348268336e-07,87.94
31014540,매탄4동,0,745572.01,0.24,0.0,52.64,0,2622,13116,4555,2401,1113,89.29,0,0,0.003220346214402277,0.0014928135512826883,0.0,47.12
31014600,원천동,0,3238978.58,3.2,4.58,15.92,0,9262,29818,6367,24527,4348,90.39,1,0,0.007572448966280065,0.0013423985039093948,3.0873930632690773e-07,76.3
